key,comp_level,set_number,match_number,team_key,a_Proc,start_Pos_5isBlue,a_reefAlgae,a_L1,t_Defense,t_timeFrozen,t_reefAlgae,t_Net,t_Proc,t_L4,t_L3,t_L2,t_L1,a_L3,end_Pos,a_L4,auto_Notes,tele_Notes,endgame_Notes,match_Scouter,a_L2,stuck_on_alg,a_Leave,a_Net,no_show,r1,b2,b3,ba_redscore,ba_bluescore,r2,r3,b1,ba_winning_alliance,ba_autoCoralPoints,ba_autoLineRobot1,ba_autoLineRobot2,ba_autoLineRobot3,ba_autoMobilityPoints,ba_autoPoints,ba_bargeBonusAchieved,ba_coopertitionCriteriaMet,ba_coralBonusAchieved,ba_endGameBargePoints,ba_endGameRobot1,ba_endGameRobot2,ba_endGameRobot3,ba_foulCount,ba_foulPoints,ba_g206Penalty,ba_g410Penalty,ba_g418Penalty,ba_g428Penalty,ba_netAlgaeCount,ba_rp,ba_techFoulCount,ba_teleopCoralCount,ba_teleopCoralPoints,ba_teleopPoints,ba_totalPoints,ba_wallAlgaeCount,ba_adjustPoints,ba_algaePoints,ba_autoBonusAchieved,ba_autoCoralCount,team_number,match_key,alliance,id,selected_for_auto,selected_for_teleop,source
2025pncmp_qm27,qm,1.0,27,frc492,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Shallow Climb,0.0,was choppy and slow seemingly attempted but not well,had trouble intaking coral so moved to defense but was bad at defense,took quite a while to line up and climb,aw,0.0,0.0,1.0,0.0,0.0,frc6831,frc4469,frc492,158.0,133.0,frc948,frc4915,frc4061,red,7.0,Yes,Yes,Yes,9.0,16.0,0.0,0.0,0.0,4.0,Parked,None,Parked,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,26.0,105.0,117.0,133.0,0.0,0.0,8.0,1.0,1.0,492.0,27_qm,blue,,auto,teleop,DCMP
2025pncmp_qm28,qm,1.0,28,frc10079,0.0,2.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,Park,3.0,made all L4,Missed out on a few seconds of the match connection issue?,came back to life and parked,cayden,0.0,0.0,1.0,0.0,0.0,frc10079,frc4512,frc6696,106.0,166.0,frc4450,frc4125,frc2471,blue,28.0,Yes,Yes,Yes,9.0,37.0,0.0,0.0,0.0,4.0,Parked,Parked,None,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,2.0,15.0,45.0,69.0,106.0,0.0,0.0,20.0,1.0,4.0,10079.0,28_qm,red,,auto,teleop,DCMP
2025pncmp_qm28,qm,1.0,28,frc4450,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,Deep Climb,2.0,they made all 2,they are fast and they are super reliable. Good for choseing if looking for an algae bot,climbed with 10 sec to spare,Aarush V,0.0,0.0,1.0,0.0,0.0,frc10079,frc4512,frc6696,106.0,166.0,frc4450,frc4125,frc2471,blue,28.0,Yes,Yes,Yes,9.0,37.0,0.0,0.0,0.0,4.0,Parked,Parked,None,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,2.0,15.0,45.0,69.0,106.0,0.0,0.0,20.0,1.0,4.0,4450.0,28_qm,red,,auto,teleop,DCMP
2025pncmp_qm28,qm,1.0,28,frc4125,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,None,0.0,"Left, I think they a stopped.","Scored one coral on l3, and played defense. It wasn't very good, and got stuck on algae for the last minute of the match.",Didn't climb or park because they were stuck on algae.,Dev Sharma,0.0,40.0,1.0,0.0,0.0,frc10079,frc4512,frc6696,106.0,166.0,frc4450,frc4125,frc2471,blue,28.0,Yes,Yes,Yes,9.0,37.0,0.0,0.0,0.0,4.0,Parked,Parked,None,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,2.0,15.0,45.0,69.0,106.0,0.0,0.0,20.0,1.0,4.0,4125.0,28_qm,red,,auto,teleop,DCMP
2025pncmp_qm28,qm,1.0,28,frc2471,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,None,0.0,Missed two coral,"Strong focus on lower levels, L3 especially","locked on late, started climbing but ran out of time",Sam,0.0,0.0,1.0,0.0,0.0,frc10079,frc4512,frc6696,106.0,166.0,frc4450,frc4125,frc2471,blue,28.0,Yes,Yes,Yes,9.0,37.0,1.0,0.0,0.0,4.0,Parked,None,Parked,0.0,12.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,30.0,97.0,117.0,166.0,0.0,0.0,16.0,1.0,4.0,2471.0,28_qm,blue,,auto,teleop,DCMP
2025pncmp_qm28,qm,1.0,28,frc4512,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,None,3.0,the scored three so top tier auto,coral of the bot is kind of fast with good cycles and movement. No ground collect. They struggled with L1 1/4 frequency. They also knocked down other coral on the reef three times. Good coral robot with a couple flaws,just kept scoring.,Hendrix Day,0.0,0.0,1.0,0.0,0.0,frc10079,frc4512,frc6696,106.0,166.0,frc4450,frc4125,frc2471,blue,28.0,Yes,Yes,Yes,9.0,37.0,1.0,0.0,0.0,4.0,Parked,None,Parked,0.0,12.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,30.0,97.0,117.0,166.0,0.0,0.0,16.0,1.0,4.0,4512.0,28_qm,blue,,auto,teleop,DCMP
2025pncmp_qm28,qm,1.0,28,frc6696,0.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,3.0,0.0,Park,1.0,"slow, accurate ",seemed to have lvl one aim troubles asides from that quite accurate,made no attempt to climb,aw,0.0,0.0,1.0,1.0,0.0,frc10079,frc4512,frc6696,106.0,166.0,frc4450,frc4125,frc2471,blue,28.0,Yes,Yes,Yes,9.0,37.0,1.0,0.0,0.0,4.0,Parked,None,Parked,0.0,12.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,30.0,97.0,117.0,166.0,0.0,0.0,16.0,1.0,4.0,6696.0,28_qm,blue,,auto,teleop,DCMP
2025pncmp_qm29,qm,1.0,29,frc3826,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Park,0.0,leave only,Not the best defense but better than some teams,"scary moment when they got hit on the cage, park",cayden,0.0,0.0,1.0,0.0,0.0,frc3826,frc9567,frc3663,140.0,160.0,frc2147,frc10416,frc3574,blue,14.0,Yes,No,Yes,6.0,20.0,0.0,1.0,1.0,6.0,Parked,Parked,Parked,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,21.0,78.0,120.0,140.0,2.0,0.0,36.0,0.0,2.0,3826.0,29_qm,red,,auto,teleop,DCMP
2025pncmp_qm29,qm,1.0,29,frc2147,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,0.0,0.0,Park,1.0,"They placed a coral and removed 2 algae to score, but missed both",They are really fast and are a great team to pick. only missed once,parked with 2 sec to spare,Aarush,0.0,0.0,1.0,0.0,0.0,frc3826,frc9567,frc3663,140.0,160.0,frc2147,frc10416,frc3574,blue,14.0,Yes,No,Yes,6.0,20.0,0.0,1.0,1.0,6.0,Parked,Parked,Parked,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,21.0,78.0,120.0,140.0,2.0,0.0,36.0,0.0,2.0,2147.0,29_qm,red,,auto,teleop,DCMP
2025pncmp_qm29,qm,1.0,29,frc10416,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,Park,1.0,"Moved, placed on l4, and removed an algae, however stopped after that for some reason.","Mostly cycled coral, has really slow cycle times (around 15 seconds), scoring coral on mostly l3 and l4. Has ground collect, but it has a small catch and is really wobbly, as is the rest of the robot. Would not recommend at all.","Parked at the last second. Recklessly bumped into another alliance member robot that had already climbed, really reckless driving move there.",Dev Sharma.,0.0,0.0,1.0,0.0,0.0,frc3826,frc9567,frc3663,140.0,160.0,frc2147,frc10416,frc3574,blue,14.0,Yes,No,Yes,6.0,20.0,0.0,1.0,1.0,6.0,Parked,Parked,Parked,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,21.0,78.0,120.0,140.0,2.0,0.0,36.0,0.0,2.0,10416.0,29_qm,red,,auto,teleop,DCMP
2025pncmp_qm29,qm,1.0,29,frc3574,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,Deep Climb,0.0,Had preloaded coral but didn't attempt to score it in auto.,"Slow and clunky, appears to have manual elevator control",Did successfully climb,Sam,0.0,1.0,1.0,0.0,0.0,frc3826,frc9567,frc3663,140.0,160.0,frc2147,frc10416,frc3574,blue,24.0,Yes,Yes,Yes,9.0,33.0,1.0,1.0,1.0,24.0,DeepCage,None,DeepCage,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,23.0,65.0,127.0,160.0,5.0,0.0,38.0,1.0,4.0,3574.0,29_qm,blue,,auto,teleop,DCMP
2025pncmp_qm29,qm,1.0,29,frc9567,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,Park,0.0,Just scores L1,they can only do l1 and score in the processor. They are very slow and sometimes inconsistent. Would not be a good pick for our team,they just parked,Hendrix Day,0.0,0.0,1.0,0.0,0.0,frc3826,frc9567,frc3663,140.0,160.0,frc2147,frc10416,frc3574,blue,24.0,Yes,Yes,Yes,9.0,33.0,1.0,1.0,1.0,24.0,DeepCage,None,DeepCage,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,23.0,65.0,127.0,160.0,5.0,0.0,38.0,1.0,4.0,9567.0,29_qm,blue,,auto,teleop,DCMP
2025pncmp_qm29,qm,1.0,29,frc3663,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,6.0,3.0,1.0,0.0,Shallow Climb,3.0,"Very quick, accurate ",Very quick missed sometimes but not often,did not take a long tike to line up and climb,Aw,0.0,0.0,1.0,0.0,0.0,frc3826,frc9567,frc3663,140.0,160.0,frc2147,frc10416,frc3574,blue,24.0,Yes,Yes,Yes,9.0,33.0,1.0,1.0,1.0,24.0,DeepCage,None,DeepCage,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,23.0,65.0,127.0,160.0,5.0,0.0,38.0,1.0,4.0,3663.0,29_qm,blue,,auto,teleop,DCMP
2025pncmp_qm30,qm,1.0,30,frc360,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,Deep Climb,2.0,ran out of time for last coral,"missed 5+ coral when placing,",deep cage,cayden,0.0,0.0,1.0,0.0,0.0,frc360,frc3674,frc4131,211.0,229.0,frc2557,frc4513,frc4043,blue,14.0,Yes,Yes,Yes,9.0,23.0,1.0,1.0,1.0,24.0,DeepCage,None,DeepCage,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,31.0,104.0,188.0,211.0,2.0,0.0,60.0,1.0,2.0,360.0,30_qm,red,,auto,teleop,DCMP
2025pncmp_qm30,qm,1.0,30,frc2557,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,Deep Climb,0.0,"tried to remove an algae and score twice, but it only worked once. ",Really good at scoring algae but it can only coral l1,Deep climbed quickly with 2 sec to spare,Aarush,0.0,0.0,1.0,1.0,0.0,frc360,frc3674,frc4131,211.0,229.0,frc2557,frc4513,frc4043,blue,14.0,Yes,Yes,Yes,9.0,23.0,1.0,1.0,1.0,24.0,DeepCage,None,DeepCage,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,31.0,104.0,188.0,211.0,2.0,0.0,60.0,1.0,2.0,2557.0,30_qm,red,,auto,teleop,DCMP
2025pncmp_qm30,qm,1.0,30,frc4513,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,1.0,0.0,Deep Climb,0.0,"Left, and tried to place 3 coral on l4, but all missed terribly.","Had consistent coral placing, with a total of 12 coral, but cycle times weren't that quick, and placing wasn't super reliable, but somewhat reliable.","Deep climbed at the end, but barely got off the ground and I don't think it counted.",Dev Sharma,0.0,0.0,1.0,0.0,0.0,frc360,frc3674,frc4131,211.0,229.0,frc2557,frc4513,frc4043,blue,14.0,Yes,Yes,Yes,9.0,23.0,1.0,1.0,1.0,24.0,DeepCage,None,DeepCage,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,31.0,104.0,188.0,211.0,2.0,0.0,60.0,1.0,2.0,4513.0,30_qm,red,,auto,teleop,DCMP
2025pncmp_qm30,qm,1.0,30,frc4043,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,Deep Climb,2.0,Could be faster in auto,Good all around scoring ability. Also did algae removal,Climbed at last second as it missed grabbing the cage first time around,Sam,0.0,0.0,1.0,0.0,0.0,frc360,frc3674,frc4131,211.0,229.0,frc2557,frc4513,frc4043,blue,38.0,Yes,Yes,Yes,9.0,47.0,1.0,1.0,1.0,36.0,DeepCage,DeepCage,DeepCage,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,29.0,96.0,182.0,229.0,7.0,0.0,50.0,1.0,6.0,4043.0,30_qm,blue,,auto,teleop,DCMP
2025pncmp_qm30,qm,1.0,30,frc3674,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,Deep Climb,3.0,,7-9 second cycles with a couple of delays some cycles. Are a good coral bot but no capacity for alage. were able to station collect move fast ad place smoothly,Were able to deep climb in under 14 seconds,Hendrix day,0.0,0.0,1.0,0.0,0.0,frc360,frc3674,frc4131,211.0,229.0,frc2557,frc4513,frc4043,blue,38.0,Yes,Yes,Yes,9.0,47.0,1.0,1.0,1.0,36.0,DeepCage,DeepCage,DeepCage,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,29.0,96.0,182.0,229.0,7.0,0.0,50.0,1.0,6.0,3674.0,30_qm,blue,,auto,teleop,DCMP
2025pncmp_qm30,qm,1.0,30,frc4131,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,Shallow Climb,1.0,Placed one made no other attempts,focused entirely on processer even followed an algae that rolled to the other side,took about five seconds to line up,aw,0.0,0.0,1.0,0.0,0.0,frc360,frc3674,frc4131,211.0,229.0,frc2557,frc4513,frc4043,blue,38.0,Yes,Yes,Yes,9.0,47.0,1.0,1.0,1.0,36.0,DeepCage,DeepCage,DeepCage,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,29.0,96.0,182.0,229.0,7.0,0.0,50.0,1.0,6.0,4131.0,30_qm,blue,,auto,teleop,DCMP
2025pncmp_qm31,qm,1.0,31,frc9446,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,None,0.0,just left the start zone without doing anything else,decent algae bot but is vulnerable to algae falling out and kinda mid at coral placement because of slow placing mechanism,got stuck on algae so didn't get to park or climb,naman,0.0,12.0,1.0,0.0,0.0,frc9446,frc1778,frc2046,173.0,241.0,frc997,frc957,frc6343,blue,28.0,Yes,Yes,Yes,9.0,37.0,1.0,1.0,1.0,14.0,None,Parked,DeepCage,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,28.0,88.0,136.0,173.0,3.0,0.0,34.0,1.0,4.0,9446.0,31_qm,red,,auto,teleop,DCMP
2025pncmp_qm31,qm,1.0,31,frc997,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,Park,1.0,"Was ok, left and scored one coral on l4, did it quite slow but it was smooth.","Cycled coral and removed two algae while doing it, placing was slow but it looks alright, as it's somewhat accurate, and mechanism doesn't seem too wobbly. Station collect was also good, had trouble with one collect but others were fine. Slow, but relatively smooth.","Parked, and didn't attempt to climb.",Dev Sharma,0.0,0.0,1.0,0.0,0.0,frc9446,frc1778,frc2046,173.0,241.0,frc997,frc957,frc6343,blue,28.0,Yes,Yes,Yes,9.0,37.0,1.0,1.0,1.0,14.0,None,Parked,DeepCage,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,28.0,88.0,136.0,173.0,3.0,0.0,34.0,1.0,4.0,997.0,31_qm,red,,auto,teleop,DCMP
2025pncmp_qm31,qm,1.0,31,frc957,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,0.0,Deep Climb,3.0,"three coral auto, and they ended with their grabber down","Very small, compact, fast and 100% reliable. Literaly carried the entire team",climbed in 3 sec with 11 sec to spare,Aarush V,0.0,0.0,1.0,0.0,0.0,frc9446,frc1778,frc2046,173.0,241.0,frc997,frc957,frc6343,blue,28.0,Yes,Yes,Yes,9.0,37.0,1.0,1.0,1.0,14.0,None,Parked,DeepCage,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,28.0,88.0,136.0,173.0,3.0,0.0,34.0,1.0,4.0,957.0,31_qm,red,,auto,teleop,DCMP
2025pncmp_qm31,qm,1.0,31,frc6343,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,Deep Climb,1.0,waited a few seconds then went forward and shakely placed a lvl four coral,"was quite inaccurate with placing coral, misplaced multiple coral, not very quick or fast, got coral stuck in itself Tried to spin to get it out, failed",started after coral got stuck in it and took a bit of time to line up and climb,aw,0.0,0.0,1.0,0.0,0.0,frc9446,frc1778,frc2046,173.0,241.0,frc997,frc957,frc6343,blue,42.0,Yes,Yes,Yes,9.0,51.0,1.0,1.0,1.0,14.0,Parked,None,DeepCage,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,43.0,128.0,190.0,241.0,4.0,0.0,48.0,1.0,6.0,6343.0,31_qm,blue,,auto,teleop,DCMP
2025pncmp_qm31,qm,1.0,31,frc1778,0.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,3.0,3.0,3.0,5.0,0.0,None,3.0,"Scored preloaded in l4, grabbed from station and placed 2 more ","Ran just algae and barge cycles at first, then ran all L1 cycles, then L2 and L3 cycles. Scores very speedily and accurately. good  consistency ",Dd notmkeit,,0.0,0.0,1.0,0.0,0.0,frc9446,frc1778,frc2046,173.0,241.0,frc997,frc957,frc6343,blue,42.0,Yes,Yes,Yes,9.0,51.0,1.0,1.0,1.0,14.0,Parked,None,DeepCage,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,43.0,128.0,190.0,241.0,4.0,0.0,48.0,1.0,6.0,1778.0,31_qm,blue,,auto,teleop,DCMP
2025pncmp_qm31,qm,1.0,31,frc2046,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,6.0,4.0,1.0,0.0,Deep Climb,2.0,missed pre load,"fast coral cycles, missed a couple coral, missed a barge shot, very accurate at placing coral",easy deep cage climb,cayden,0.0,0.0,1.0,0.0,0.0,frc9446,frc1778,frc2046,173.0,241.0,frc997,frc957,frc6343,blue,42.0,Yes,Yes,Yes,9.0,51.0,1.0,1.0,1.0,14.0,Parked,None,DeepCage,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,43.0,128.0,190.0,241.0,4.0,0.0,48.0,1.0,6.0,2046.0,31_qm,blue,,auto,teleop,DCMP
2025pncmp_qm32,qm,1.0,32,frc1425,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,Deep Climb,1.0,successful barge auto,did great on l1 initially and then absolutely locked up on defense especially a great maneuver on team 3218 preventing them from scoring and wasting a lot of time for them,we climbed in a good time (not too early or too late),naman,0.0,0.0,1.0,1.0,0.0,frc1425,frc1318,frc3218,178.0,159.0,frc9442,frc2522,frc3636,red,42.0,No,Yes,Yes,6.0,48.0,1.0,0.0,1.0,24.0,DeepCage,None,DeepCage,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,34.0,94.0,130.0,178.0,0.0,0.0,12.0,0.0,6.0,1425.0,32_qm,red,,auto,teleop,DCMP
2025pncmp_qm32,qm,1.0,32,frc9442,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,5.0,4.0,0.0,0.0,None,3.0,"Auto was really good, 3 coral on l4, and ground collected, quick.","Cycled 14 coral, and had quick and reliable, also removed two algae and put one in the net.",Was still placing coral,Dev Sharma,0.0,0.0,1.0,0.0,0.0,frc1425,frc1318,frc3218,178.0,159.0,frc9442,frc2522,frc3636,red,42.0,No,Yes,Yes,6.0,48.0,1.0,0.0,1.0,24.0,DeepCage,None,DeepCage,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,34.0,94.0,130.0,178.0,0.0,0.0,12.0,0.0,6.0,9442.0,32_qm,red,,auto,teleop,DCMP
2025pncmp_qm32,qm,1.0,32,frc2522,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,Deep Climb,2.0,"2.5 auto, and it worked succsesfully","very fast and good at scoring, but not the most reliable, them missed 10% of points",in the air with 8 to spare,Aarush,0.0,0.0,1.0,0.0,0.0,frc1425,frc1318,frc3218,178.0,159.0,frc9442,frc2522,frc3636,red,42.0,No,Yes,Yes,6.0,48.0,1.0,0.0,1.0,24.0,DeepCage,None,DeepCage,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,34.0,94.0,130.0,178.0,0.0,0.0,12.0,0.0,6.0,2522.0,32_qm,red,,auto,teleop,DCMP
2025pncmp_qm32,qm,1.0,32,frc3636,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,None,1.0,"missed first time, got another and made it, but ran out of time for the third","incredibly inaccurate, missed more than five times, but the speed made up for it they were quick, at multiple points in time they were pinned which made them score less",made no attempt to climb,aw,0.0,0.0,1.0,0.0,0.0,frc1425,frc1318,frc3218,178.0,159.0,frc9442,frc2522,frc3636,red,21.0,Yes,Yes,Yes,9.0,30.0,0.0,0.0,0.0,2.0,None,Parked,None,0.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,28.0,101.0,121.0,159.0,1.0,0.0,18.0,1.0,3.0,3636.0,32_qm,blue,,auto,teleop,DCMP
2025pncmp_qm32,qm,1.0,32,frc1318,0.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,4.0,3.0,1.0,0.0,Park,1.0,Left start zone and placed preloaded on L4,"Ran continuous cycles, able to place on all levels consistently, not the fastest but pretty accurate overall. Good scoring on L1 and and other levels. ",Tried to deep climb but couldn't really get off the floor,,0.0,0.0,1.0,0.0,0.0,frc1425,frc1318,frc3218,178.0,159.0,frc9442,frc2522,frc3636,red,21.0,Yes,Yes,Yes,9.0,30.0,0.0,0.0,0.0,2.0,None,Parked,None,0.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,28.0,101.0,121.0,159.0,1.0,0.0,18.0,1.0,3.0,1318.0,32_qm,blue,,auto,teleop,DCMP
2025pncmp_qm32,qm,1.0,32,frc3218,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,None,1.0,missed 2nd coral,not accurate missed 3 coral for L1,"did a processing cycle, no park or climb",cayden,0.0,0.0,1.0,0.0,0.0,frc1425,frc1318,frc3218,178.0,159.0,frc9442,frc2522,frc3636,red,21.0,Yes,Yes,Yes,9.0,30.0,0.0,0.0,0.0,2.0,None,Parked,None,0.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,28.0,101.0,121.0,159.0,1.0,0.0,18.0,1.0,3.0,3218.0,32_qm,blue,,auto,,DCMP
,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11318.0,32_qm,blue,,,teleop,7034
2025pncmp_qm33,qm,1.0,33,frc2910,0.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,5.0,8.0,6.0,0.0,0.0,Deep Climb,3.0,almost had a four note auto without the lollipop but coral flew out of coral placement mechanism,absolutely carried with constant and rapid cycles. absolutely relentless,climbed at last second,naman,0.0,0.0,1.0,0.0,0.0,frc2910,frc5468,frc2976,217.0,207.0,frc1540,frc6443,frc955,red,28.0,Yes,Yes,Yes,9.0,37.0,1.0,1.0,1.0,16.0,DeepCage,Parked,Parked,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,38.0,128.0,180.0,217.0,2.0,0.0,36.0,1.0,4.0,2910.0,33_qm,red,,auto,teleop,DCMP
2025pncmp_qm33,qm,1.0,33,frc1540,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,4.0,2.0,0.0,Park,1.0,"Only scored one coral, missed the other two on l4, mechanism is sort of wobbly.","Cycled coral and removed two algae and put them in the processor. Scored 12 coral, and had good ground collect and placing.","Parked, and lost time to climb",Dev Sharma,0.0,0.0,1.0,0.0,0.0,frc2910,frc5468,frc2976,217.0,207.0,frc1540,frc6443,frc955,red,28.0,Yes,Yes,Yes,9.0,37.0,1.0,1.0,1.0,16.0,DeepCage,Parked,Parked,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,38.0,128.0,180.0,217.0,2.0,0.0,36.0,1.0,4.0,1540.0,33_qm,red,,auto,teleop,DCMP
2025pncmp_qm33,qm,1.0,33,frc6443,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Deep Climb,0.0,tried to score l4 but missed,"vey very very very very very very slow, and not even the most reliable. They can do everything, but they are slow and unreliable. They missed all net, 50% of algae","climes in 6, stalled for 7",Aarush V,0.0,0.0,1.0,0.0,0.0,frc2910,frc5468,frc2976,217.0,207.0,frc1540,frc6443,frc955,red,28.0,Yes,Yes,Yes,9.0,37.0,1.0,1.0,1.0,16.0,DeepCage,Parked,Parked,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,38.0,128.0,180.0,217.0,2.0,0.0,36.0,1.0,4.0,6443.0,33_qm,red,,auto,teleop,DCMP
2025pncmp_qm33,qm,1.0,33,frc955,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,Park,0.0,"Attempted 4 coral auto but missed, and left station too quickly ","missed about 5 times, so quite innacurate, attempted lv 1 around three times, but missed every time",waited till last couple seconds to go over,aw,1.0,0.0,1.0,0.0,0.0,frc2910,frc5468,frc2976,217.0,207.0,frc1540,frc6443,frc955,red,25.0,Yes,Yes,Yes,9.0,34.0,1.0,1.0,1.0,16.0,Parked,DeepCage,Parked,0.0,8.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,38.0,129.0,165.0,207.0,2.0,0.0,20.0,1.0,4.0,955.0,33_qm,blue,,auto,teleop,DCMP
