key,comp_level,set_number,match_number,team_key,start_Pos_5isBlue,a_L3,a_L2,a_L1,t_ground_alg,t_reefAlgae,t_Net,t_Proc,t_L4,t_L3,t_L2,t_L1,end_Pos,stuck_on_alg,auto_Notes,tele_Notes,a_reefAlgae,match_Scouter,a_Proc,a_L4,endgame_Notes,a_Net,t_Defense,a_Leave,r1,b2,b3,b1,ba_bluescore,r2,r3,ba_redscore
2025dal_qm120,qm,1,120,frc4786,,,,,,,,,,,,,,,,,,,,,,,,,frc4500,frc7525,frc4655,frc6348,-1,frc4786,frc7197,-1
2025dal_qm120,qm,1,120,frc7197,,,,,,,,,,,,,,,,,,,,,,,,,frc4500,frc7525,frc4655,frc6348,-1,frc4786,frc7197,-1
2025dal_qm120,qm,1,120,frc6348,,,,,,,,,,,,,,,,,,,,,,,,,frc4500,frc7525,frc4655,frc6348,-1,frc4786,frc7197,-1
2025dal_qm120,qm,1,120,frc7525,,,,,,,,,,,,,,,,,,,,,,,,,frc4500,frc7525,frc4655,frc6348,-1,frc4786,frc7197,-1
2025dal_qm120,qm,1,120,frc4655,,,,,,,,,,,,,,,,,,,,,,,,,frc4500,frc7525,frc4655,frc6348,-1,frc4786,frc7197,-1
2025dal_qm121,qm,1,121,frc9280,,,,,,,,,,,,,,,,,,,,,,,,,frc9280,frc418,frc3173,frc78,-1,frc5968,frc10291,-1
2025dal_qm121,qm,1,121,frc5968,,,,,,,,,,,,,,,,,,,,,,,,,frc9280,frc418,frc3173,frc78,-1,frc5968,frc10291,-1
2025dal_qm121,qm,1,121,frc10291,,,,,,,,,,,,,,,,,,,,,,,,,frc9280,frc418,frc3173,frc78,-1,frc5968,frc10291,-1
2025dal_qm121,qm,1,121,frc78,,,,,,,,,,,,,,,,,,,,,,,,,frc9280,frc418,frc3173,frc78,-1,frc5968,frc10291,-1
2025dal_qm121,qm,1,121,frc418,,,,,,,,,,,,,,,,,,,,,,,,,frc9280,frc418,frc3173,frc78,-1,frc5968,frc10291,-1
2025dal_qm121,qm,1,121,frc3173,,,,,,,,,,,,,,,,,,,,,,,,,frc9280,frc418,frc3173,frc78,-1,frc5968,frc10291,-1
2025dal_qm122,qm,1,122,frc8575,,,,,,,,,,,,,,,,,,,,,,,,,frc8575,frc6909,frc9301,frc7257,-1,frc3255,frc3792,-1
2025dal_qm122,qm,1,122,frc3255,,,,,,,,,,,,,,,,,,,,,,,,,frc8575,frc6909,frc9301,frc7257,-1,frc3255,frc3792,-1
2025dal_qm122,qm,1,122,frc3792,,,,,,,,,,,,,,,,,,,,,,,,,frc8575,frc6909,frc9301,frc7257,-1,frc3255,frc3792,-1
2025dal_qm122,qm,1,122,frc7257,,,,,,,,,,,,,,,,,,,,,,,,,frc8575,frc6909,frc9301,frc7257,-1,frc3255,frc3792,-1
2025dal_qm122,qm,1,122,frc6909,,,,,,,,,,,,,,,,,,,,,,,,,frc8575,frc6909,frc9301,frc7257,-1,frc3255,frc3792,-1
2025dal_qm122,qm,1,122,frc9301,,,,,,,,,,,,,,,,,,,,,,,,,frc8575,frc6909,frc9301,frc7257,-1,frc3255,frc3792,-1
2025dal_qm123,qm,1,123,frc649,,,,,,,,,,,,,,,,,,,,,,,,,frc649,frc2630,frc8738,frc9199,-1,frc1678,frc9312,-1
2025dal_qm123,qm,1,123,frc1678,,,,,,,,,,,,,,,,,,,,,,,,,frc649,frc2630,frc8738,frc9199,-1,frc1678,frc9312,-1
2025dal_qm123,qm,1,123,frc9312,,,,,,,,,,,,,,,,,,,,,,,,,frc649,frc2630,frc8738,frc9199,-1,frc1678,frc9312,-1
2025dal_qm123,qm,1,123,frc9199,,,,,,,,,,,,,,,,,,,,,,,,,frc649,frc2630,frc8738,frc9199,-1,frc1678,frc9312,-1
2025dal_qm123,qm,1,123,frc2630,,,,,,,,,,,,,,,,,,,,,,,,,frc649,frc2630,frc8738,frc9199,-1,frc1678,frc9312,-1
2025dal_qm123,qm,1,123,frc8738,,,,,,,,,,,,,,,,,,,,,,,,,frc649,frc2630,frc8738,frc9199,-1,frc1678,frc9312,-1
2025dal_qm124,qm,1,124,frc3492,,,,,,,,,,,,,,,,,,,,,,,,,frc3492,frc1507,frc10698,frc2056,-1,frc7034,frc2129,-1
2025dal_qm124,qm,1,124,frc7034,,,,,,,,,,,,,,,,,,,,,,,,,frc3492,frc1507,frc10698,frc2056,-1,frc7034,frc2129,-1
2025dal_qm124,qm,1,124,frc2129,,,,,,,,,,,,,,,,,,,,,,,,,frc3492,frc1507,frc10698,frc2056,-1,frc7034,frc2129,-1
2025dal_qm124,qm,1,124,frc2056,,,,,,,,,,,,,,,,,,,,,,,,,frc3492,frc1507,frc10698,frc2056,-1,frc7034,frc2129,-1
2025dal_qm124,qm,1,124,frc1507,,,,,,,,,,,,,,,,,,,,,,,,,frc3492,frc1507,frc10698,frc2056,-1,frc7034,frc2129,-1
2025dal_qm124,qm,1,124,frc10698,,,,,,,,,,,,,,,,,,,,,,,,,frc3492,frc1507,frc10698,frc2056,-1,frc7034,frc2129,-1
2025dal_qm125,qm,1,125,frc494,,,,,,,,,,,,,,,,,,,,,,,,,frc494,frc2724,frc6083,frc1731,-1,frc694,frc6424,-1
2025dal_qm125,qm,1,125,frc694,,,,,,,,,,,,,,,,,,,,,,,,,frc494,frc2724,frc6083,frc1731,-1,frc694,frc6424,-1
2025dal_qm125,qm,1,125,frc6424,,,,,,,,,,,,,,,,,,,,,,,,,frc494,frc2724,frc6083,frc1731,-1,frc694,frc6424,-1
2025dal_qm125,qm,1,125,frc1731,,,,,,,,,,,,,,,,,,,,,,,,,frc494,frc2724,frc6083,frc1731,-1,frc694,frc6424,-1
2025dal_qm125,qm,1,125,frc2724,,,,,,,,,,,,,,,,,,,,,,,,,frc494,frc2724,frc6083,frc1731,-1,frc694,frc6424,-1
2025dal_qm125,qm,1,125,frc6083,,,,,,,,,,,,,,,,,,,,,,,,,frc494,frc2724,frc6083,frc1731,-1,frc694,frc6424,-1
2025dal_qm13,qm,1,13,frc4500,1,0,0,0,0,2,0,0,6,6,0,0,Deep Climb,0,"Missed one coral place on l4, and only put one coral on l4. ","Scored a total of 12 coral, placed efficiently and well on l4 and l3, and also removed two algae.",0,DS,0,1,Deep climbed well and over ground and in good time.,0,0,0,frc4500,frc1671,frc3492,frc1369,-1,frc2438,frc6832,-1
2025dal_qm13,qm,1,13,frc2438,4,0,0,0,0,0,0,0,6,1,1,3,Park,0,Rewatch this portion please,did great in various levels for coral,0,np,0,2,parked at last moment ,0,0,1,frc4500,frc1671,frc3492,frc1369,-1,frc2438,frc6832,-1
2025dal_qm13,qm,1,13,frc6832,3,0,0,0,0,0,0,2,0,0,0,0,None,0,,They didn't really do much. ,0,,0,0,,0,0,1,frc4500,frc1671,frc3492,frc1369,-1,frc2438,frc6832,-1
2025dal_qm13,qm,1,13,frc1369,3,0,0,0,4,2,4,2,0,1,0,1,Park,0,they completed every thing they attempted and then finished,"they were able to be effective at alage, but not so much as coral. they were able to reef and ground collect alage  pretty good. they were able to quickly score in the processor and the net. they were slow at station collect and had really inconsistent and slow coral placing, but they were able to move pretty fast.",1,HD,0,1,they ran out of time to attempt to climb,1,0,1,frc4500,frc1671,frc3492,frc1369,-1,frc2438,frc6832,-1
2025dal_qm13,qm,1,13,frc1671,5,0,0,0,0,4,2,0,5,2,1,0,Park,0,"missed one since they almost fell over, but made the second","they are fast, but tend to almost fall over. They were really fast at algea",0,AV,0,1,"timed it wrong, didn't make it up",0,0,1,frc4500,frc1671,frc3492,frc1369,-1,frc2438,frc6832,-1
2025dal_qm13,qm,1,13,frc3492,2,0,1,0,0,0,0,0,0,5,6,1,Park,0,Placed an L2 than sat at station ,"missed 3 coral for L3,",0,CW,0,0,park no time,0,0,1,frc4500,frc1671,frc3492,frc1369,-1,frc2438,frc6832,-1
2025dal_qm14,qm,1,14,frc10291,3,0,0,0,0,2,0,0,0,3,2,2,Deep Climb,0,"Removed one algae, missed L4 coral place, and missed processor algae place.","Only placed 7 coral, mostly on l3 and l2, but also removed 2 algae, was slow, but okay.",1,DS,0,0,"Deep climbed, and was well over ground, but tippy to one side.",0,0,1,frc10291,frc6911,frc3792,frc9484,-1,frc1833,frc4068,-1
2025dal_qm14,qm,1,14,frc1833,1,0,0,0,0,0,0,0,3,1,4,1,Deep Climb,0,Almost a 4 coral auto,very fast cycles,0,Np,0,3,successful deep climb with a comfortable amount of time left,0,0,1,frc10291,frc6911,frc3792,frc9484,-1,frc1833,frc4068,-1
2025dal_qm14,qm,1,14,frc4068,5,0,0,0,0,0,0,2,4,4,4,0,None,0,,Decent cycling,0,SG,0,2,,0,0,1,frc10291,frc6911,frc3792,frc9484,-1,frc1833,frc4068,-1
2025dal_qm14,qm,1,14,frc9484,2,0,0,0,0,1,0,0,3,0,0,0,Park,0,they missed an L4 coral,"played defense for last 20 seconds. They were a weak robot though because they focused coral, but they had an inconsistent station collect, their movement was okay, but they really struggled with placing the coral. They were able to remove alage easily but they did not score the algae ",1,HD,0,0,they ran out of time,0,1,1,frc10291,frc6911,frc3792,frc9484,-1,frc1833,frc4068,-1
2025dal_qm14,qm,1,14,frc6911,3,0,0,0,0,2,2,0,4,8,1,0,Park,0,,,2,LV,0,1,,2,0,1,frc10291,frc6911,frc3792,frc9484,-1,frc1833,frc4068,-1
2025dal_qm14,qm,1,14,frc3792,4,0,0,1,0,0,0,6,0,0,0,10,Deep Climb,0,Missed 2 L1,"very fast at algae and L1 only, ",0,CW,0,0,deep cage climb ,0,0,1,frc10291,frc6911,frc3792,frc9484,-1,frc1833,frc4068,-1
2025dal_qm15,qm,1,15,frc1796,1,0,0,1,3,3,3,0,2,6,4,0,Deep Climb,0,"Auto was really quick, scored 2 coral on l4, and accidentally scored the missed 3rd on l1.","Had a total of 12 coral placed, placing was really good and quick, but algae was even better, ground collected 3, and removed 3, and put 3  of those algae in the net, only missed the 4th time.",0,DS,0,2,Deep climbed in around 13 seconds well over ground.,0,0,1,frc1796,frc302,frc4421,frc3256,-1,frc9199,frc78,-1
2025dal_qm15,qm,1,15,frc9199,3,0,0,0,0,0,0,0,2,1,1,0,Deep Climb,0,left start then drove back for some reason,decent cycling but then got a coral stuck in the bot and had to climb,0,np,0,0,deep climbed early,0,0,0,frc1796,frc302,frc4421,frc3256,-1,frc9199,frc78,-1
2025dal_qm15,qm,1,15,frc78,5,0,0,0,0,1,2,2,1,3,4,0,Deep Climb,0,,"They were struggling and slow with scoring algae. FOr coral, they missed a couple pieces ",0,,0,3,,0,0,1,frc1796,frc302,frc4421,frc3256,-1,frc9199,frc78,-1
2025dal_qm15,qm,1,15,frc3256,2,0,0,0,0,3,2,0,2,4,6,0,Park,0,they had a good 3 coral auto ,"they decent at alage, but were really good at coral. they were able to collect alage decent and place it in the net fast. They were really fast at placing on the reef, they were able to station collect fast and had great movement ",0,HD,0,3,they tried to climb but they touched the ground at the last second.,0,0,1,frc1796,frc302,frc4421,frc3256,-1,frc9199,frc78,-1
2025dal_qm15,qm,1,15,frc302,4,0,0,0,0,2,1,0,3,4,4,0,Park,0,,Removes algae while placing L4 (dual-function),0,LV,0,3,,0,0,1,frc1796,frc302,frc4421,frc3256,-1,frc9199,frc78,-1
2025dal_qm15,qm,1,15,frc4421,3,0,0,0,0,3,0,2,1,4,0,0,Park,0,Didn't collect algae,inaccurate missed a few coral ,0,CW,0,1,no time park,0,0,1,frc1796,frc302,frc4421,frc3256,-1,frc9199,frc78,-1
2025dal_qm16,qm,1,16,frc4607,1,0,0,0,4,3,5,0,6,2,0,0,Park,0,"Was ok, only scored one coral on l4, but wasn't in good position for station to feed.","Scored 6 coral, but was really good with algae, ground collecting 4 and removing 3, and put 5 of those algae in the net reliably.",0,DS,0,1,"Tried to deep climb, but was clearly still touching the ground, so it was a park.",0,0,0,frc4607,frc7034,frc1425,frc4786,-1,frc9312,frc6146,-1
2025dal_qm16,qm,1,16,frc9312,1,0,0,0,0,0,0,0,0,1,5,0,Deep Climb,0,fast but fast from accurate,decent cycling,0,np,0,0,deep climbed successfully with time to spare,0,0,1,frc4607,frc7034,frc1425,frc4786,-1,frc9312,frc6146,-1
2025dal_qm16,qm,1,16,frc6146,3,1,0,1,,,,,,,,,None,0,,DISREGARD THIS MATCH,0,,0,0,,0,,1,frc4607,frc7034,frc1425,frc4786,-1,frc9312,frc6146,-1
2025dal_qm16,qm,1,16,frc4786,3,0,0,0,1,2,3,0,3,4,4,0,Park,0,they had a good auto and achived it all in time. ,they had a good alage and coral game. They were able to collect the alage consistently and were able to score in the net effectivly. they were fast and smooth . they were able to station collect and place coral consistently,2,HD,0,1,they did not attempt to climb,2,0,1,frc4607,frc7034,frc1425,frc4786,-1,frc9312,frc6146,-1
2025dal_qm16,qm,1,16,frc7034,4,0,0,0,0,0,0,0,2,3,0,3,Deep Climb,0,,,0,LV,0,2,,0,0,1,frc4607,frc7034,frc1425,frc4786,-1,frc9312,frc6146,-1
2025dal_qm16,qm,1,16,frc1425,2,0,0,0,0,2,0,0,1,4,4,4,Park,0,Made all 3,missed 3 coral but very accurate ,0,CW,0,3,was doing last cycle not enough time ,0,0,1,frc4607,frc7034,frc1425,frc4786,-1,frc9312,frc6146,-1
2025dal_qm17,qm,1,17,frc6348,1,0,0,0,0,0,0,0,3,2,1,0,Park,0,"Moved/left, raised their elevator and stopped, kind of went wrong and jumbled.","Placed a total of 6 coral, station collect took a long time, and placing was alright.",0,DS,0,0,"Parked, don't think they can climb as they didn't attempt to.",0,0,1,frc6348,frc9280,frc900,frc2056,-1,frc2724,frc1678,-1
2025dal_qm17,qm,1,17,frc2724,3,0,0,0,0,2,0,2,0,2,0,0,Deep Climb,0,removed many algae but didn't score any,Did great with algae,2,np,0,0,climbed successfully,0,0,1,frc6348,frc9280,frc900,frc2056,-1,frc2724,frc1678,-1
2025dal_qm17,qm,1,17,frc1678,4,0,0,0,0,2,0,0,3,5,8,0,Deep Climb,0,,They missed scoring two algae in the net and missed two coral. ,2,SG,0,4,Climb very fast,0,0,1,frc6348,frc9280,frc900,frc2056,-1,frc2724,frc1678,-1
2025dal_qm17,qm,1,17,frc2056,1,0,0,0,1,6,5,2,2,3,6,5,Deep Climb,0,they had a 5 coral auto and they removed on of the standing coral to get 1 more coral,"really good at both alage and coral. they were able to collect from and place alage in all locations at a high pace. they were also insane with coral because their ground collect was really fast, they had fast and smooth movement and finaly their placing was great they only missed one coral. ",0,HD,0,5,they had a 6-8 second climb,0,0,1,frc6348,frc9280,frc900,frc2056,-1,frc2724,frc1678,-1
2025dal_qm17,qm,1,17,frc9280,3,0,0,0,0,0,0,0,1,4,6,0,Park,0,,,0,LV,0,0,,0,0,1,frc6348,frc9280,frc900,frc2056,-1,frc2724,frc1678,-1
2025dal_qm17,qm,1,17,frc900,4,0,0,1,0,0,0,0,3,4,4,0,Park,0,Missed an L4 went to bottom,"Fast cycles, pretty accurate on L2-4",0,CW,0,1,park,0,0,1,frc6348,frc9280,frc900,frc2056,-1,frc2724,frc1678,-1
2025dal_qm18,qm,1,18,frc10260,1,0,0,0,0,0,0,0,0,0,0,0,Park,0,"Left, went to the coral station, and didn't do anything else.","Played defense, but was not good with defense, and remained at one station the entire time, allowing blue robots to collect from the other coral station.",0,DS,0,0,"Parked, didn't do anything else.",0,1,1,frc10260,frc8808,frc6424,frc1481,-1,frc3297,frc4655,-1
2025dal_qm18,qm,1,18,frc3297,3,0,0,0,0,1,0,1,5,1,2,1,Deep Climb,0,removed some algae and scored in net,Good cycle time and pretty accurate,1,np,0,1,deep climbed at last moment,1,0,1,frc10260,frc8808,frc6424,frc1481,-1,frc3297,frc4655,-1
2025dal_qm18,qm,1,18,frc4655,5,0,0,0,0,1,0,1,1,7,5,0,Park,0,,Their intake mechanism seems very durable since the coral drops in. ,0,SG,0,3,,0,0,1,frc10260,frc8808,frc6424,frc1481,-1,frc3297,frc4655,-1
2025dal_qm18,qm,1,18,frc1481,3,0,0,0,0,2,0,0,0,1,1,1,Deep Climb,1,they just missed scoring an alage,"they were okay at both coral and alage this match. they could be good at alage because they collected and moved fast but their net scoring was inconsistent. They were okay at coral because they had good movement but their station collect was a little inconsistent, but their placer malfunctioned later in their match ",1,HD,0,1,they had a 8 second climb and were able to stay up for a long time,0,0,1,frc10260,frc8808,frc6424,frc1481,-1,frc3297,frc4655,-1
2025dal_qm18,qm,1,18,frc8808,5,0,0,0,0,0,0,0,6,2,0,0,Deep Climb,0,A-stopped after placing L4,,0,LV,0,1,,0,0,1,frc10260,frc8808,frc6424,frc1481,-1,frc3297,frc4655,-1
2025dal_qm18,qm,1,18,frc6424,1,0,0,0,0,2,0,2,2,7,1,0,Deep Climb,0,2 out of 2 coral,"fast processer, and fast coral, went for points over rp",0,AV,0,2,10 sec climb,0,0,1,frc10260,frc8808,frc6424,frc1481,-1,frc3297,frc4655,-1
2025dal_qm19,qm,1,19,frc7257,2,0,0,0,0,0,0,0,1,1,0,0,Deep Climb,0,"Was only able to place one coral on l4, and missed the other one.","Only placed one coral each on l4 and l3, and then played some defense, and was somewhat effective.",0,DS,0,1,Was able to deep climb well and in around 10 seconds.,0,1,1,frc7257,frc4005,frc9032,frc6995,-1,frc3173,frc3891,-1
2025dal_qm19,qm,1,19,frc3173,4,0,0,0,0,5,2,3,5,3,1,1,Deep Climb,0,Plz rewatch,amazing coral cycling and great with algae,0,np,0,2,great deep climb worth plenty of time left,0,0,1,frc7257,frc4005,frc9032,frc6995,-1,frc3173,frc3891,-1
2025dal_qm19,qm,1,19,frc3891,3,0,0,0,0,0,0,0,0,4,2,0,Park,0,,They shoot the coral out fast so accuracy is an issue sometimes. ,0,SG,0,0,,0,0,1,frc7257,frc4005,frc9032,frc6995,-1,frc3173,frc3891,-1
2025dal_qm19,qm,1,19,frc6995,2,0,0,0,2,4,3,3,4,4,2,0,Park,0,a stoped,"they were good at both coral and alage. They were good at coral because they had a ground collect, consistent placing and moved good. they  where able to reef and ground collect alage, they were able to place it fast in the net and processor.  ",0,HD,0,0,"they did not fully complete their climb, they stoped partially in the way",0,0,0,frc7257,frc4005,frc9032,frc6995,-1,frc3173,frc3891,-1
2025dal_qm19,qm,1,19,frc4005,3,0,0,0,0,0,0,0,1,2,4,0,Deep Climb,0,Slow,Quite slpw,0,Aw,0,1,quick,0,0,1,frc7257,frc4005,frc9032,frc6995,-1,frc3173,frc3891,-1
2025dal_qm19,qm,1,19,frc9032,5,0,0,0,0,1,1,0,4,4,4,0,Park,0,fast and reliable. 3 coral,"very fast and good at everything, but seemed very discombobulated",0,AV,0,3,parks with 5 sec left,0,0,1,frc7257,frc4005,frc9032,frc6995,-1,frc3173,frc3891,-1
2025dal_qm2,qm,1,2,frc6083,3,0,0,0,2,1,0,2,1,0,2,0,Park,0,"Moved slow, placed one coral on l4, and removed 2 algae","Removed 1 algae, and can ground collect algae, but not super  well, and put two of the algae in processor reliably. Also placed one coral on l4, and two on l2, but still was slow in placing and moving. ",2,DS,0,1,"Parked, and didn't try, or have time to climb.",0,0,1,frc6083,frc4607,frc1796,frc4068,-1,frc1671,frc7257,-1
2025dal_qm2,qm,1,2,frc1671,5,0,0,0,0,2,1,0,1,4,4,0,Deep Climb,0,Fast and accurate three coral auto,they were great with coral and had a great shot into the net,0,np,0,3,they climbed comfortably,0,0,1,frc6083,frc4607,frc1796,frc4068,-1,frc1671,frc7257,-1
2025dal_qm2,qm,1,2,frc7257,5,0,0,0,0,0,0,0,3,5,6,0,None,0,"Good at cycling, very similar timing to us. Concerned about how their mechanism will fair against defense",,0,SG,0,2,Just cycled,0,0,1,frc6083,frc4607,frc1796,frc4068,-1,frc1671,frc7257,-1
2025dal_qm2,qm,1,2,frc4068,3,0,0,0,0,1,1,0,1,5,4,2,Park,0,,,2,LV,0,1,,2,0,0,frc6083,frc4607,frc1796,frc4068,-1,frc1671,frc7257,-1
2025dal_qm2,qm,1,2,frc4607,3,0,0,0,2,0,1,0,1,3,5,0,Deep Climb,0,"Quick, seemed to go over perhaps to attempt to intake another but ran out of time",very quick intake had some trouble placing algae in barge,0,aw,0,3,very quick climb,0,0,1,frc6083,frc4607,frc1796,frc4068,-1,frc1671,frc7257,-1
2025dal_qm2,qm,1,2,frc1796,2,0,0,0,0,2,1,2,3,5,3,2,None,0,"Good auto on side, almost made another clral","fast coral alg cycles, had coral and dealged at same time fast. placed fast and fast cycles even tho station collect",0,HD,0,3,fast deep,0,0,1,frc6083,frc4607,frc1796,frc4068,-1,frc1671,frc7257,-1
2025dal_qm20,qm,1,20,frc3255,1,0,0,0,3,0,1,0,1,3,0,0,None,0,"Auto was good, left and placed one coral on l4, and missed the other, but also removed 2 algae.","Algae was stuck for 20 seconds, but then got it out, and placed 4 coral, ground collected 3 somewhat reliably, and put one in the net, also somewhat reliably.",2,,0,1,,0,0,1,frc3255,frc2129,frc4613,frc1731,-1,frc418,frc1847,-1
2025dal_qm20,qm,1,20,frc418,5,0,0,0,0,2,0,0,6,2,0,0,Deep Climb,0,Decent auto with two,great cycling with both coral and algae,0,Np,0,2,deep climbed with some time left,0,0,1,frc3255,frc2129,frc4613,frc1731,-1,frc418,frc1847,-1
2025dal_qm20,qm,1,20,frc1847,3,0,0,0,0,0,0,0,1,4,6,0,Deep Climb,0,Missed their one auto coral,"Very consistent scoring, they had good spread of scoring across levels ",0,,0,0,,0,0,1,frc3255,frc2129,frc4613,frc1731,-1,frc418,frc1847,-1
2025dal_qm20,qm,1,20,frc1731,4,0,0,0,0,2,0,0,6,5,1,0,Deep Climb,0,they were able to do three coral and almost colected another coral,"they were able to remove alage but that was mainly it for alage. They were effective at coral because they had good station collect, placed coral fast and had fast movement ",1,HD,0,3,they were able to deep climb and they pushed at teammate to make them park,0,0,0,frc3255,frc2129,frc4613,frc1731,-1,frc418,frc1847,-1
2025dal_qm20,qm,1,20,frc2129,3,0,0,0,0,0,0,0,0,0,0,0,Park,0,Did very lkttle,frozen,0,Aw,0,0,was able to park,0,0,1,frc3255,frc2129,frc4613,frc1731,-1,frc418,frc1847,-1
2025dal_qm20,qm,1,20,frc4613,3,1,0,0,0,1,0,0,0,4,6,1,Park,0,They placed a coral and took an algae at the same time,"very fast and reliable, but cant go l4. They took of an algae, and then accidently shot it back and landed in another level 2",0,AV,0,1,parked with a bit of time to spare,0,0,1,frc3255,frc2129,frc4613,frc1731,-1,frc418,frc1847,-1
2025dal_qm21,qm,1,21,frc1369,,,,,,,,,,,,,,,,,,,,,,,,,frc1369,frc9432,frc4451,frc10698,-1,frc6909,frc7197,-1
2025dal_qm21,qm,1,21,frc6909,1,,,,,,,,,,,,None,0,,,,,,,,,,,frc1369,frc9432,frc4451,frc10698,-1,frc6909,frc7197,-1
2025dal_qm21,qm,1,21,frc7197,,,,,,,,,,,,,,,,,,,,,,,,,frc1369,frc9432,frc4451,frc10698,-1,frc6909,frc7197,-1
2025dal_qm21,qm,1,21,frc10698,,,,,,,,,,,,,,,,,,,,,,,,,frc1369,frc9432,frc4451,frc10698,-1,frc6909,frc7197,-1
2025dal_qm21,qm,1,21,frc9432,1,,,,,,,,,,,,None,0,,,,,,,,,,,frc1369,frc9432,frc4451,frc10698,-1,frc6909,frc7197,-1
2025dal_qm21,qm,1,21,frc4451,,,,,,,,,,,,,,,,,,,,,,,,,frc1369,frc9432,frc4451,frc10698,-1,frc6909,frc7197,-1
2025dal_qm22,qm,1,22,frc5660,,,,,,,,,,,,,,,,,,,,,,,,,frc5660,frc8738,frc7525,frc537,-1,frc2438,frc7048,-1
2025dal_qm22,qm,1,22,frc2438,,,,,,,,,,,,,,,,,,,,,,,,,frc5660,frc8738,frc7525,frc537,-1,frc2438,frc7048,-1
2025dal_qm22,qm,1,22,frc7048,,,,,,,,,,,,,,,,,,,,,,,,,frc5660,frc8738,frc7525,frc537,-1,frc2438,frc7048,-1
2025dal_qm22,qm,1,22,frc537,,,,,,,,,,,,,,,,,,,,,,,,,frc5660,frc8738,frc7525,frc537,-1,frc2438,frc7048,-1
2025dal_qm22,qm,1,22,frc8738,,,,,,,,,,,,,,,,,,,,,,,,,frc5660,frc8738,frc7525,frc537,-1,frc2438,frc7048,-1
2025dal_qm22,qm,1,22,frc7525,1,,,,,,,,,,,,None,0,,,,,,,,,,,frc5660,frc8738,frc7525,frc537,-1,frc2438,frc7048,-1
2025dal_qm23,qm,1,23,frc494,,,,,,,,,,,,,,,,,,,,,,,,,frc494,frc1507,frc4415,frc8575,-1,frc649,frc2648,-1
2025dal_qm23,qm,1,23,frc649,,,,,,,,,,,,,,,,,,,,,,,,,frc494,frc1507,frc4415,frc8575,-1,frc649,frc2648,-1
2025dal_qm23,qm,1,23,frc2648,,,,,,,,,,,,,,,,,,,,,,,,,frc494,frc1507,frc4415,frc8575,-1,frc649,frc2648,-1
2025dal_qm23,qm,1,23,frc8575,,,,,,,,,,,,,,,,,,,,,,,,,frc494,frc1507,frc4415,frc8575,-1,frc649,frc2648,-1
2025dal_qm23,qm,1,23,frc1507,,,,,,,,,,,,,,,,,,,,,,,,,frc494,frc1507,frc4415,frc8575,-1,frc649,frc2648,-1
2025dal_qm23,qm,1,23,frc4415,,,,,,,,,,,,,,,,,,,,,,,,,frc494,frc1507,frc4415,frc8575,-1,frc649,frc2648,-1
2025dal_qm24,qm,1,24,frc226,,,,,,,,,,,,,,,,,,,,,,,,,frc226,frc6017,frc5968,frc694,-1,frc9301,frc2630,-1
2025dal_qm24,qm,1,24,frc9301,,,,,,,,,,,,,,,,,,,,,,,,,frc226,frc6017,frc5968,frc694,-1,frc9301,frc2630,-1
2025dal_qm24,qm,1,24,frc2630,,,,,,,,,,,,,,,,,,,,,,,,,frc226,frc6017,frc5968,frc694,-1,frc9301,frc2630,-1
2025dal_qm24,qm,1,24,frc694,,,,,,,,,,,,,,,,,,,,,,,,,frc226,frc6017,frc5968,frc694,-1,frc9301,frc2630,-1
2025dal_qm24,qm,1,24,frc6017,,,,,,,,,,,,,,,,,,,,,,,,,frc226,frc6017,frc5968,frc694,-1,frc9301,frc2630,-1
2025dal_qm24,qm,1,24,frc5968,,,,,,,,,,,,,,,,,,,,,,,,,frc226,frc6017,frc5968,frc694,-1,frc9301,frc2630,-1
2025dal_qm25,qm,1,25,frc3284,,,,,,,,,,,,,,,,,,,,,,,,,frc3284,frc179,frc4967,frc6083,-1,frc4500,frc4013,-1
2025dal_qm25,qm,1,25,frc4500,,,,,,,,,,,,,,,,,,,,,,,,,frc3284,frc179,frc4967,frc6083,-1,frc4500,frc4013,-1
2025dal_qm25,qm,1,25,frc4013,,,,,,,,,,,,,,,,,,,,,,,,,frc3284,frc179,frc4967,frc6083,-1,frc4500,frc4013,-1
2025dal_qm25,qm,1,25,frc6083,,,,,,,,,,,,,,,,,,,,,,,,,frc3284,frc179,frc4967,frc6083,-1,frc4500,frc4013,-1
2025dal_qm25,qm,1,25,frc179,,,,,,,,,,,,,,,,,,,,,,,,,frc3284,frc179,frc4967,frc6083,-1,frc4500,frc4013,-1
2025dal_qm25,qm,1,25,frc4967,,,,,,,,,,,,,,,,,,,,,,,,,frc3284,frc179,frc4967,frc6083,-1,frc4500,frc4013,-1
2025dal_qm26,qm,1,26,frc7034,,,,,,,,,,,,,,,,,,,,,,,,,frc7034,frc6424,frc1671,frc3792,-1,frc302,frc9280,-1
2025dal_qm26,qm,1,26,frc302,,,,,,,,,,,,,,,,,,,,,,,,,frc7034,frc6424,frc1671,frc3792,-1,frc302,frc9280,-1
2025dal_qm26,qm,1,26,frc9280,,,,,,,,,,,,,,,,,,,,,,,,,frc7034,frc6424,frc1671,frc3792,-1,frc302,frc9280,-1
2025dal_qm26,qm,1,26,frc3792,,,,,,,,,,,,,,,,,,,,,,,,,frc7034,frc6424,frc1671,frc3792,-1,frc302,frc9280,-1
