key,comp_level,set_number,match_number,team_key,start_Pos_5isBlue,a_Net,a_Proc,a_L4,a_L3,a_L1,t_Defense,a_L2,t_timeFrozen,t_Net,t_Proc,t_L4,t_L3,t_L2,t_L1,t_reefAlgae,t_Tipped,auto_Notes,endgame_Notes,match_Scouter,end_Pos,tele_Notes,a_Leave,a_Station,a_reefAlgae,r1,b1,b3,r2,b2,r3,ba_redscore,ba_bluescore,no_show
2025orwil_qm53,qm,1,53,frc2521,,,,,,,,,,,,,,,,,,,,,,,,,,frc2550,frc2521,frc2811,frc1425,frc10444,frc2733,-1,-1,
2025orwil_qm53,qm,1,53,frc10444,,,,,,,,,,,,,,,,,,,,,,,,,,frc2550,frc2521,frc2811,frc1425,frc10444,frc2733,-1,-1,
2025orwil_qm53,qm,1,53,frc2811,,,,,,,,,,,,,,,,,,,,,,,,,,frc2550,frc2521,frc2811,frc1425,frc10444,frc2733,-1,-1,
2025orwil_qm54,qm,1,54,frc6831,,,,,,,,,,,,,,,,,,,,,,,,,,frc6831,frc2915,frc2374,frc5970,frc4662,frc957,-1,-1,
2025orwil_qm54,qm,1,54,frc5970,,,,,,,,,,,,,,,,,,,,,,,,,,frc6831,frc2915,frc2374,frc5970,frc4662,frc957,-1,-1,
2025orwil_qm54,qm,1,54,frc957,,,,,,,,,,,,,,,,,,,,,,,,,,frc6831,frc2915,frc2374,frc5970,frc4662,frc957,-1,-1,
2025orwil_qm54,qm,1,54,frc2915,,,,,,,,,,,,,,,,,,,,,,,,,,frc6831,frc2915,frc2374,frc5970,frc4662,frc957,-1,-1,
2025orwil_qm54,qm,1,54,frc4662,,,,,,,,,,,,,,,,,,,,,,,,,,frc6831,frc2915,frc2374,frc5970,frc4662,frc957,-1,-1,
2025orwil_qm54,qm,1,54,frc2374,,,,,,,,,,,,,,,,,,,,,,,,,,frc6831,frc2915,frc2374,frc5970,frc4662,frc957,-1,-1,
2025orwil_qm55,qm,1,55,frc5975,,,,,,,,,,,,,,,,,,,,,,,,,,frc5975,frc9567,frc4043,frc5468,frc9430,frc997,-1,-1,
2025orwil_qm55,qm,1,55,frc5468,,,,,,,,,,,,,,,,,,,,,,,,,,frc5975,frc9567,frc4043,frc5468,frc9430,frc997,-1,-1,
2025orwil_qm55,qm,1,55,frc997,,,,,,,,,,,,,,,,,,,,,,,,,,frc5975,frc9567,frc4043,frc5468,frc9430,frc997,-1,-1,
2025orwil_qm55,qm,1,55,frc9567,,,,,,,,,,,,,,,,,,,,,,,,,,frc5975,frc9567,frc4043,frc5468,frc9430,frc997,-1,-1,
2025orwil_qm55,qm,1,55,frc9430,,,,,,,,,,,,,,,,,,,,,,,,,,frc5975,frc9567,frc4043,frc5468,frc9430,frc997,-1,-1,
2025orwil_qm55,qm,1,55,frc4043,,,,,,,,,,,,,,,,,,,,,,,,,,frc5975,frc9567,frc4043,frc5468,frc9430,frc997,-1,-1,
2025orwil_qm56,qm,1,56,frc3024,,,,,,,,,,,,,,,,,,,,,,,,,,frc3024,frc3636,frc3673,frc2471,frc4488,frc1359,-1,-1,
2025orwil_qm56,qm,1,56,frc2471,,,,,,,,,,,,,,,,,,,,,,,,,,frc3024,frc3636,frc3673,frc2471,frc4488,frc1359,-1,-1,
2025orwil_qm56,qm,1,56,frc1359,1,,,,,,,,,,,,,,,,0,,,,None,,,,,frc3024,frc3636,frc3673,frc2471,frc4488,frc1359,-1,-1,0
2025orwil_qm56,qm,1,56,frc3636,,,,,,,,,,,,,,,,,,,,,,,,,,frc3024,frc3636,frc3673,frc2471,frc4488,frc1359,-1,-1,
2025orwil_qm56,qm,1,56,frc4488,,,,,,,,,,,,,,,,,,,,,,,,,,frc3024,frc3636,frc3673,frc2471,frc4488,frc1359,-1,-1,
2025orwil_qm56,qm,1,56,frc3673,,,,,,,,,,,,,,,,,,,,,,,,,,frc3024,frc3636,frc3673,frc2471,frc4488,frc1359,-1,-1,
2025orwil_qm57,qm,1,57,frc3674,,,,,,,,,,,,,,,,,,,,,,,,,,frc3674,frc6443,frc1540,frc9600,frc1844,frc6696,-1,-1,
2025orwil_qm57,qm,1,57,frc9600,,,,,,,,,,,,,,,,,,,,,,,,,,frc3674,frc6443,frc1540,frc9600,frc1844,frc6696,-1,-1,
2025orwil_qm57,qm,1,57,frc6696,1,,,,,,,,,,,,,,,,0,,,,None,,,,,frc3674,frc6443,frc1540,frc9600,frc1844,frc6696,-1,-1,0
2025orwil_qm57,qm,1,57,frc6443,,,,,,,,,,,,,,,,,,,,,,,,,,frc3674,frc6443,frc1540,frc9600,frc1844,frc6696,-1,-1,
2025orwil_qm57,qm,1,57,frc1844,,,,,,,,,,,,,,,,,,,,,,,,,,frc3674,frc6443,frc1540,frc9600,frc1844,frc6696,-1,-1,
2025orwil_qm57,qm,1,57,frc1540,,,,,,,,,,,,,,,,,,,,,,,,,,frc3674,frc6443,frc1540,frc9600,frc1844,frc6696,-1,-1,
2025orwil_qm58,qm,1,58,frc4043,,,,,,,,,,,,,,,,,,,,,,,,,,frc4043,frc5468,frc6343,frc2521,frc4662,frc6831,-1,-1,
2025orwil_qm58,qm,1,58,frc2521,,,,,,,,,,,,,,,,,,,,,,,,,,frc4043,frc5468,frc6343,frc2521,frc4662,frc6831,-1,-1,
2025orwil_qm58,qm,1,58,frc6831,1,,,,,,,,,,,,,,,,0,,,,None,,,,,frc4043,frc5468,frc6343,frc2521,frc4662,frc6831,-1,-1,0
2025orwil_qm58,qm,1,58,frc5468,,,,,,,,,,,,,,,,,,,,,,,,,,frc4043,frc5468,frc6343,frc2521,frc4662,frc6831,-1,-1,
2025orwil_qm58,qm,1,58,frc4662,,,,,,,,,,,,,,,,,,,,,,,,,,frc4043,frc5468,frc6343,frc2521,frc4662,frc6831,-1,-1,
2025orwil_qm58,qm,1,58,frc6343,,,,,,,,,,,,,,,,,,,,,,,,,,frc4043,frc5468,frc6343,frc2521,frc4662,frc6831,-1,-1,
2025orwil_qm59,qm,1,59,frc1359,,,,,,,,,,,,,,,,,,,,,,,,,,frc1359,frc9567,frc2915,frc5975,frc997,frc3636,-1,-1,
2025orwil_qm59,qm,1,59,frc5975,,,,,,,,,,,,,,,,,,,,,,,,,,frc1359,frc9567,frc2915,frc5975,frc997,frc3636,-1,-1,
2025orwil_qm59,qm,1,59,frc3636,1,,,,,,,,,,,,,,,,0,,,,None,,,,,frc1359,frc9567,frc2915,frc5975,frc997,frc3636,-1,-1,0
2025orwil_qm59,qm,1,59,frc9567,,,,,,,,,,,,,,,,,,,,,,,,,,frc1359,frc9567,frc2915,frc5975,frc997,frc3636,-1,-1,
2025orwil_qm59,qm,1,59,frc997,,,,,,,,,,,,,,,,,,,,,,,,,,frc1359,frc9567,frc2915,frc5975,frc997,frc3636,-1,-1,
2025orwil_qm59,qm,1,59,frc2915,,,,,,,,,,,,,,,,,,,,,,,,,,frc1359,frc9567,frc2915,frc5975,frc997,frc3636,-1,-1,
2025orwil_qm6,qm,1,6,frc2471,3,0,0,1,0,0,0,0,0,0,0,2,4,1,0,0,0,Great auto but last coral was missed,Capable of deep climb,Naman,Deep Climb,great and efficient cycle times,1,1,0,frc2471,frc4692,frc1359,frc4662,frc2811,frc6443,-1,-1,0
2025orwil_qm6,qm,1,6,frc4662,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,got out of the way from 2471,park,cayden,Park,very slow at coral and algae,1,0,0,frc2471,frc4692,frc1359,frc4662,frc2811,frc6443,-1,-1,0
2025orwil_qm6,qm,1,6,frc6443,2,0,0,1,0,0,0,0,0,0,0,2,1,3,2,1,0,"Auto was quick, placed one on l4, and collected one coral from station.","Just parked, but attempted to climb",Dev Sharma,Park,"Teleop was quick, had efficient station collect, placed 1-2 coral on each level, and removed one algae.",1,1,0,frc2471,frc4692,frc1359,frc4662,frc2811,frc6443,-1,-1,0
2025orwil_qm6,qm,1,6,frc4692,2,0,0,2,2,0,0,0,0,0,0,5,0,2,0,1,0,the robot mostly scored on level 4 but also on level 4,able to deep climb and was able to climb ,pranay,Deep Climb,did not procress the algae none did on red alliance ,0,0,0,frc2471,frc4692,frc1359,frc4662,frc2811,frc6443,-1,-1,0
2025orwil_qm6,qm,1,6,frc2811,5,,,,,,0,,0,0,0,6,0,1,0,0,0,did extremly well scored 1 coral in the L4,climbed the deep cage,Shubhi ,None,scored a lot of corals in l4 and l3,,,,frc2471,frc4692,frc1359,frc4662,frc2811,frc6443,-1,-1,0
2025orwil_qm6,qm,1,6,frc1359,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Went forward,attempt to but failed ,Ave wilson,Park,"had trouble with intake, slow",1,0,0,frc2471,frc4692,frc1359,frc4662,frc2811,frc6443,-1,-1,0
2025orwil_qm60,qm,1,60,frc10444,,,,,,,,,,,,,,,,,,,,,,,,,,frc10444,frc1595,frc1844,frc1425,frc3024,frc3673,-1,-1,
2025orwil_qm60,qm,1,60,frc1425,1,,,,,,,,,,,,,,,,0,,,,None,,,,,frc10444,frc1595,frc1844,frc1425,frc3024,frc3673,-1,-1,0
2025orwil_qm60,qm,1,60,frc3673,,,,,,,,,,,,,,,,,,,,,,,,,,frc10444,frc1595,frc1844,frc1425,frc3024,frc3673,-1,-1,
2025orwil_qm60,qm,1,60,frc1595,,,,,,,,,,,,,,,,,,,,,,,,,,frc10444,frc1595,frc1844,frc1425,frc3024,frc3673,-1,-1,
2025orwil_qm60,qm,1,60,frc3024,,,,,,,,,,,,,,,,,,,,,,,,,,frc10444,frc1595,frc1844,frc1425,frc3024,frc3673,-1,-1,
2025orwil_qm60,qm,1,60,frc1844,,,,,,,,,,,,,,,,,,,,,,,,,,frc10444,frc1595,frc1844,frc1425,frc3024,frc3673,-1,-1,
2025orwil_qm61,qm,1,61,frc9430,,,,,,,,,,,,,,,,,,,,,,,,,,frc9430,frc2471,frc753,frc6443,frc957,frc4692,-1,-1,
2025orwil_qm61,qm,1,61,frc6443,,,,,,,,,,,,,,,,,,,,,,,,,,frc9430,frc2471,frc753,frc6443,frc957,frc4692,-1,-1,
2025orwil_qm61,qm,1,61,frc4692,,,,,,,,,,,,,,,,,,,,,,,,,,frc9430,frc2471,frc753,frc6443,frc957,frc4692,-1,-1,
2025orwil_qm61,qm,1,61,frc2471,,,,,,,,,,,,,,,,,,,,,,,,,,frc9430,frc2471,frc753,frc6443,frc957,frc4692,-1,-1,
2025orwil_qm61,qm,1,61,frc957,,,,,,,,,,,,,,,,,,,,,,,,,,frc9430,frc2471,frc753,frc6443,frc957,frc4692,-1,-1,
2025orwil_qm61,qm,1,61,frc753,,,,,,,,,,,,,,,,,,,,,,,,,,frc9430,frc2471,frc753,frc6443,frc957,frc4692,-1,-1,
2025orwil_qm62,qm,1,62,frc5970,,,,,,,,,,,,,,,,,,,,,,,,,,frc5970,frc2811,frc2550,frc2733,frc3674,frc2374,-1,-1,
2025orwil_qm62,qm,1,62,frc2733,,,,,,,,,,,,,,,,,,,,,,,,,,frc5970,frc2811,frc2550,frc2733,frc3674,frc2374,-1,-1,
2025orwil_qm62,qm,1,62,frc2374,,,,,,,,,,,,,,,,,,,,,,,,,,frc5970,frc2811,frc2550,frc2733,frc3674,frc2374,-1,-1,
2025orwil_qm62,qm,1,62,frc2811,,,,,,,,,,,,,,,,,,,,,,,,,,frc5970,frc2811,frc2550,frc2733,frc3674,frc2374,-1,-1,
2025orwil_qm62,qm,1,62,frc3674,,,,,,,,,,,,,,,,,,,,,,,,,,frc5970,frc2811,frc2550,frc2733,frc3674,frc2374,-1,-1,
2025orwil_qm62,qm,1,62,frc2550,,,,,,,,,,,,,,,,,,,,,,,,,,frc5970,frc2811,frc2550,frc2733,frc3674,frc2374,-1,-1,
2025orwil_qm63,qm,1,63,frc4488,,,,,,,,,,,,,,,,,,,,,,,,,,frc4488,frc9600,frc5468,frc2521,frc3673,frc1359,-1,-1,
2025orwil_qm63,qm,1,63,frc2521,,,,,,,,,,,,,,,,,,,,,,,,,,frc4488,frc9600,frc5468,frc2521,frc3673,frc1359,-1,-1,
2025orwil_qm63,qm,1,63,frc1359,,,,,,,,,,,,,,,,,,,,,,,,,,frc4488,frc9600,frc5468,frc2521,frc3673,frc1359,-1,-1,
2025orwil_qm63,qm,1,63,frc9600,,,,,,,,,,,,,,,,,,,,,,,,,,frc4488,frc9600,frc5468,frc2521,frc3673,frc1359,-1,-1,
2025orwil_qm63,qm,1,63,frc3673,,,,,,,,,,,,,,,,,,,,,,,,,,frc4488,frc9600,frc5468,frc2521,frc3673,frc1359,-1,-1,
2025orwil_qm63,qm,1,63,frc5468,,,,,,,,,,,,,,,,,,,,,,,,,,frc4488,frc9600,frc5468,frc2521,frc3673,frc1359,-1,-1,
2025orwil_qm64,qm,1,64,frc3024,,,,,,,,,,,,,,,,,,,,,,,,,,frc3024,frc1540,frc9430,frc6696,frc6831,frc4043,-1,-1,
2025orwil_qm64,qm,1,64,frc6696,,,,,,,,,,,,,,,,,,,,,,,,,,frc3024,frc1540,frc9430,frc6696,frc6831,frc4043,-1,-1,
2025orwil_qm64,qm,1,64,frc4043,,,,,,,,,,,,,,,,,,,,,,,,,,frc3024,frc1540,frc9430,frc6696,frc6831,frc4043,-1,-1,
2025orwil_qm64,qm,1,64,frc1540,,,,,,,,,,,,,,,,,,,,,,,,,,frc3024,frc1540,frc9430,frc6696,frc6831,frc4043,-1,-1,
2025orwil_qm64,qm,1,64,frc6831,,,,,,,,,,,,,,,,,,,,,,,,,,frc3024,frc1540,frc9430,frc6696,frc6831,frc4043,-1,-1,
2025orwil_qm64,qm,1,64,frc9430,,,,,,,,,,,,,,,,,,,,,,,,,,frc3024,frc1540,frc9430,frc6696,frc6831,frc4043,-1,-1,
2025orwil_qm65,qm,1,65,frc1844,,,,,,,,,,,,,,,,,,,,,,,,,,frc1844,frc4662,frc957,frc2915,frc2811,frc5975,-1,-1,
2025orwil_qm65,qm,1,65,frc2915,,,,,,,,,,,,,,,,,,,,,,,,,,frc1844,frc4662,frc957,frc2915,frc2811,frc5975,-1,-1,
2025orwil_qm65,qm,1,65,frc5975,,,,,,,,,,,,,,,,,,,,,,,,,,frc1844,frc4662,frc957,frc2915,frc2811,frc5975,-1,-1,
2025orwil_qm65,qm,1,65,frc4662,,,,,,,,,,,,,,,,,,,,,,,,,,frc1844,frc4662,frc957,frc2915,frc2811,frc5975,-1,-1,
2025orwil_qm65,qm,1,65,frc2811,,,,,,,,,,,,,,,,,,,,,,,,,,frc1844,frc4662,frc957,frc2915,frc2811,frc5975,-1,-1,
2025orwil_qm65,qm,1,65,frc957,,,,,,,,,,,,,,,,,,,,,,,,,,frc1844,frc4662,frc957,frc2915,frc2811,frc5975,-1,-1,
2025orwil_qm66,qm,1,66,frc6343,,,,,,,,,,,,,,,,,,,,,,,,,,frc6343,frc5970,frc997,frc2733,frc4488,frc4692,-1,-1,
2025orwil_qm66,qm,1,66,frc2733,,,,,,,,,,,,,,,,,,,,,,,,,,frc6343,frc5970,frc997,frc2733,frc4488,frc4692,-1,-1,
2025orwil_qm66,qm,1,66,frc4692,,,,,,,,,,,,,,,,,,,,,,,,,,frc6343,frc5970,frc997,frc2733,frc4488,frc4692,-1,-1,
2025orwil_qm66,qm,1,66,frc5970,,,,,,,,,,,,,,,,,,,,,,,,,,frc6343,frc5970,frc997,frc2733,frc4488,frc4692,-1,-1,
2025orwil_qm66,qm,1,66,frc4488,,,,,,,,,,,,,,,,,,,,,,,,,,frc6343,frc5970,frc997,frc2733,frc4488,frc4692,-1,-1,
2025orwil_qm66,qm,1,66,frc997,,,,,,,,,,,,,,,,,,,,,,,,,,frc6343,frc5970,frc997,frc2733,frc4488,frc4692,-1,-1,
2025orwil_qm67,qm,1,67,frc9600,,,,,,,,,,,,,,,,,,,,,,,,,,frc9600,frc1425,frc2471,frc2550,frc3636,frc6443,-1,-1,
2025orwil_qm67,qm,1,67,frc2550,,,,,,,,,,,,,,,,,,,,,,,,,,frc9600,frc1425,frc2471,frc2550,frc3636,frc6443,-1,-1,
2025orwil_qm67,qm,1,67,frc6443,,,,,,,,,,,,,,,,,,,,,,,,,,frc9600,frc1425,frc2471,frc2550,frc3636,frc6443,-1,-1,
2025orwil_qm67,qm,1,67,frc1425,,,,,,,,,,,,,,,,,,,,,,,,,,frc9600,frc1425,frc2471,frc2550,frc3636,frc6443,-1,-1,
2025orwil_qm67,qm,1,67,frc3636,,,,,,,,,,,,,,,,,,,,,,,,,,frc9600,frc1425,frc2471,frc2550,frc3636,frc6443,-1,-1,
2025orwil_qm67,qm,1,67,frc2471,,,,,,,,,,,,,,,,,,,,,,,,,,frc9600,frc1425,frc2471,frc2550,frc3636,frc6443,-1,-1,
2025orwil_qm68,qm,1,68,frc753,,,,,,,,,,,,,,,,,,,,,,,,,,frc753,frc3674,frc9567,frc1595,frc2374,frc10444,-1,-1,
2025orwil_qm68,qm,1,68,frc1595,,,,,,,,,,,,,,,,,,,,,,,,,,frc753,frc3674,frc9567,frc1595,frc2374,frc10444,-1,-1,
2025orwil_qm68,qm,1,68,frc10444,,,,,,,,,,,,,,,,,,,,,,,,,,frc753,frc3674,frc9567,frc1595,frc2374,frc10444,-1,-1,
2025orwil_qm68,qm,1,68,frc3674,,,,,,,,,,,,,,,,,,,,,,,,,,frc753,frc3674,frc9567,frc1595,frc2374,frc10444,-1,-1,
2025orwil_qm68,qm,1,68,frc2374,,,,,,,,,,,,,,,,,,,,,,,,,,frc753,frc3674,frc9567,frc1595,frc2374,frc10444,-1,-1,
2025orwil_qm68,qm,1,68,frc9567,,,,,,,,,,,,,,,,,,,,,,,,,,frc753,frc3674,frc9567,frc1595,frc2374,frc10444,-1,-1,
2025orwil_qm7,qm,1,7,frc6343,1,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,Auto mode was efficient,parked at least moment,Naman,Park,Great and efficient cycles. Loved to see that although coral placement accuracy was a bit shaky at times,1,1,0,frc6343,frc9430,frc2374,frc2915,frc957,frc10444,-1,-1,0
2025orwil_qm7,qm,1,7,frc2915,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,just leave,park,cayden,Park,"really slow at coral, missed 3 L4, if you bump into them while they try to place the lose the coral",1,0,0,frc6343,frc9430,frc2374,frc2915,frc957,frc10444,-1,-1,0
2025orwil_qm7,qm,1,7,frc10444,3,0,0,0,0,0,0,0,54,0,2,0,0,0,0,1,0,Auto was just removing algae,"Parked, and didn't attempt to climb",Dev Sharma,Park,"Only removed one more algae, and placed both in processor. Mechanism looked somewhat reliable, but was frozen for almost a minute.",1,0,1,frc6343,frc9430,frc2374,frc2915,frc957,frc10444,-1,-1,0
2025orwil_qm7,qm,1,7,frc9430,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,left the start zone but didn't make any other moves.,,Samara D'Souza,Shallow Climb,had a hard time grabbing coral pieces to put on the reef. ,1,0,0,frc6343,frc9430,frc2374,frc2915,frc957,frc10444,-1,-1,0
2025orwil_qm7,qm,1,7,frc957,5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,Good but could be better,Deep climbed,Shubhi,Deep Climb,good speed. Scored in l4 and L 3,1,0,0,frc6343,frc9430,frc2374,frc2915,frc957,frc10444,-1,-1,0
2025orwil_qm7,qm,1,7,frc2374,3,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,Attempted lvl4 but missed,Robots in the way,Ave Wilson ,None,Nonreliable intake,1,0,0,frc6343,frc9430,frc2374,frc2915,frc957,frc10444,-1,-1,0
2025orwil_qm8,qm,1,8,frc5468,5,0,0,3,0,0,0,0,0,0,0,5,5,5,0,0,0,Great three coral auto,climbed with deep climb,Naman,Deep Climb,super satisfying cycles that were very efficient,1,2,0,frc5468,frc3024,frc5970,frc9567,frc9600,frc1425,-1,-1,0
2025orwil_qm8,qm,1,8,frc9567,5,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,just leave,shallow climbed,cayden,Shallow Climb,"ok at picking up algae from ground, L1 only, slow at coral",1,0,0,frc5468,frc3024,frc5970,frc9567,frc9600,frc1425,-1,-1,0
2025orwil_qm8,qm,1,8,frc1425,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Auto was just moving forward,Parked,Dev Sharma,Park,"Defense, and was really good and effective ",1,0,0,frc5468,frc3024,frc5970,frc9567,frc9600,frc1425,-1,-1,0
2025orwil_qm8,qm,1,8,frc3024,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,,Good at climbing and was stable.,Samara D'Souza,Deep Climb,"inconsistent with scoring on the reef, had a hard time scoring coral on the reef.",1,0,0,frc5468,frc3024,frc5970,frc9567,frc9600,frc1425,-1,-1,0
2025orwil_qm8,qm,1,8,frc9600,4,0,0,0,0,1,0,0,0,0,4,0,0,0,3,0,0,Tried to score in l1 but was able to,climbed the deep cage,Shubhi,Deep Climb,scored consistely in processor and L 4,0,0,0,frc5468,frc3024,frc5970,frc9567,frc9600,frc1425,-1,-1,0
2025orwil_qm8,qm,1,8,frc5970,3,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,went forward ,attempt to climb ,Ave Wilson ,Park,frozen till 50 seconds left of teleop,1,0,0,frc5468,frc3024,frc5970,frc9567,frc9600,frc1425,-1,-1,0
2025orwil_qm9,qm,1,9,frc6831,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,Auto has removing an algae a little late,parked,Naman,Park,great level one placement but intake was a little confusing for human player because coral kept falling out,1,0,1,frc6831,frc2471,frc4692,frc3636,frc2521,frc3674,-1,-1,0
2025orwil_qm9,qm,1,9,frc3636,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,Missed all 3 coral,"hit a robot that was climbed, parked",cayden,Park,"fast at cycles, and accurate ",1,2,0,frc6831,frc2471,frc4692,frc3636,frc2521,frc3674,-1,-1,0
2025orwil_qm9,qm,1,9,frc3674,2,0,0,1,0,0,0,0,0,0,0,0,5,4,0,0,0,"Auto was pretty quick, and scored one coral on l4,","Did deep climb in around 5-6 seconds, but didn't count as teammate came in at the last second and hit them, ",Dev Sharma,Deep Climb,"Had quick cycle time, scored 9 coral, 5 on l3 and 4 on l2. Had reliable station collect and quick placing. ",1,1,0,frc6831,frc2471,frc4692,frc3636,frc2521,frc3674,-1,-1,0
2025orwil_qm9,qm,1,9,frc2471,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,left the start zone and attempted to score on L4 coral.,attempted to climb but wasn't able to.,Samara D'Souza,Park,"very inconsistent with scoring on L4 coral, but good at scoring on L3 and removing algae.",1,0,0,frc6831,frc2471,frc4692,frc3636,frc2521,frc3674,-1,-1,0
2025orwil_qm9,qm,1,9,frc2521,5,0,0,2,0,0,0,0,6,0,0,6,1,0,0,0,0,Did good in auto with scoring corals in L4,Tried to score in the L3 but was out of time  ,Shubhi,Park,scored a lot of L4 and the L3,0,0,0,frc6831,frc2471,frc4692,frc3636,frc2521,frc3674,-1,-1,0
2025orwil_qm9,qm,1,9,frc4692,3,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,slow but accurate ,did not make attempt,Ave wilson,Park,"slow, takes a while to line up to place coral",1,0,0,frc6831,frc2471,frc4692,frc3636,frc2521,frc3674,-1,-1,0
