key,comp_level,set_number,match_number,team_key,start_Pos_5isBlue,a_Proc,a_L4,a_L3,a_L2,a_L1,t_Defense,t_timeFrozen,t_reefAlgae,t_Net,t_Proc,t_L4,t_L3,t_L2,t_L1,end_Pos,t_Tipped,auto_Notes,tele_Notes,endgame_Notes,match_Scouter,a_Leave,a_Station,a_Net,a_reefAlgae,r1,b1,b2,b3,r2,r3,ba_bluescore,ba_redscore,ba_autoCoralCount,ba_autoCoralPoints,ba_autoLineRobot1,ba_autoLineRobot2,ba_autoLineRobot3,ba_autoMobilityPoints,ba_autoPoints,ba_bargeBonusAchieved,ba_coopertitionCriteriaMet,ba_coralBonusAchieved,ba_endGameBargePoints,ba_endGameRobot1,ba_endGameRobot2,ba_endGameRobot3,ba_foulCount,ba_foulPoints,ba_g206Penalty,ba_g410Penalty,ba_g418Penalty,ba_g428Penalty,ba_netAlgaeCount,ba_rp,ba_techFoulCount,ba_teleopCoralCount,ba_teleopCoralPoints,ba_teleopPoints,ba_totalPoints,ba_wallAlgaeCount,ba_algaePoints,ba_adjustPoints,ba_autoBonusAchieved,ba_winning_alliance
2025orore_qm3,qm,1,3,frc4488,3,0,0,0,0,0,0,51,0,0,0,2,0,0,0,Park,0,tried to place but missed,Missed a bunch, ,Aa,1,0,0,0,frc3636,frc6831,frc6443,frc4488,frc4043,frc7034,75,114,1,7,Yes,Yes,Yes,9,16,1,0,0,16,Parked,DeepCage,Parked,0,0,0,0,0,0,0,2,0,10,43,59,75,0,0,0,1,red
2025orore_qm30,qm,1,30,frc2898,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,None,0,,Missed l4 score than switched to defense ,,Emmett,1,0,0,0,frc2898,frc9446,frc847,frc7034,frc3663,frc957,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm30,qm,1,30,frc3663,2,0,2,0,0,0,0,0,1,0,0,2,3,4,2,None,0,Did very well,very consistently placed coral ,Waited till last second ,Ave wilson,0,1,0,0,frc2898,frc9446,frc847,frc7034,frc3663,frc957,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm30,qm,1,30,frc957,5,0,2,0,0,0,0,0,0,0,0,1,2,1,0,Deep Climb,0,,,,,1,1,0,0,frc2898,frc9446,frc847,frc7034,frc3663,frc957,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm30,qm,1,30,frc9446,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,Park,0,Just left start zone,didn't contribute much and froze for a few seconds,parked,Naman,1,0,0,0,frc2898,frc9446,frc847,frc7034,frc3663,frc957,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm30,qm,1,30,frc847,1,0,0,0,0,0,0,0,2,0,0,0,5,0,0,Park,0,Look like they might have a one coral,"coral intake very slow because it is precise, but not a bad second pick if we need more coral. ","I think they have climbed before, dont know why they didnt now. ",Michael,1,0,0,0,frc2898,frc9446,frc847,frc7034,frc3663,frc957,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm30,qm,1,30,frc7034,3,0,1,0,0,0,0,0,0,0,0,4,0,3,0,Park,0,Minimal auto but does score. Maybe they have others?,"Very fast L4 scores but seems picky about collecting from station. Lots of dropped coral, meaning a few missed cycles.","Ran put of time, park only",Sam,1,0,0,0,frc2898,frc9446,frc847,frc7034,frc3663,frc957,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm31,qm,1,31,frc5970,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shallow Climb,0,,Got coral stuck and couldn't get it free,,Emmett ,1,0,0,0,frc5970,frc10444,frc4488,frc3636,frc2635,frc3574,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm31,qm,1,31,frc2635,4,0,0,0,0,0,0,0,5,0,3,0,0,0,0,Park,0,Moved but thats it,"very algae focused, seemed to sometimes be the wrong height for precessor",attempted to climb,Ave Wilson ,1,0,0,0,frc5970,frc10444,frc4488,frc3636,frc2635,frc3574,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm31,qm,1,31,frc3574,1,,,,,,,,,,,,,,,None,0,,,,,,,,,frc5970,frc10444,frc4488,frc3636,frc2635,frc3574,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm31,qm,1,31,frc10444,1,,,,,,,,,,,,,,,None,0,,,,,,,,,frc5970,frc10444,frc4488,frc3636,frc2635,frc3574,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm31,qm,1,31,frc4488,3,0,1,0,0,0,0,0,0,0,0,1,2,0,1,Park,0,The one coral auto is pretty consistent,slow but consistent. Probably good second pick. ,"I havent seen them climb yet, so they dont climb and still dont do amazing. ",Michael,1,0,0,0,frc5970,frc10444,frc4488,frc3636,frc2635,frc3574,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm31,qm,1,31,frc3636,2,0,3,0,0,0,0,0,0,1,0,7,1,0,1,Park,0,Ask them about extended auto. Seemed minimal compared to teleop capabilities ,Combination of good driving and reliability meant very short cycle times,Super last second net score,Sam,1,2,0,0,frc5970,frc10444,frc4488,frc3636,frc2635,frc3574,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm32,qm,1,32,frc2471,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,Shallow Climb,0,,disabled,,Emmett ,1,1,0,0,frc2471,frc1540,frc6831,frc2915,frc4662,frc6845,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm32,qm,1,32,frc4662,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,None,0,Left the start zone,"Very slow bot, unable to score well. Can't place accurately on reef and elevator is extremely slow to get arm up","Scored one in L4, couldn't get to barge in time
",Pranav,1,0,0,0,frc2471,frc1540,frc6831,frc2915,frc4662,frc6845,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm32,qm,1,32,frc6845,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Park,0,Drove to face,"played defense entire time but not much ""customers"" at the station",park,Naman,1,0,0,0,frc2471,frc1540,frc6831,frc2915,frc4662,frc6845,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm32,qm,1,32,frc1540,1,0,0,0,0,1,0,0,1,0,0,4,5,0,0,Deep Climb,0,Tried to score l4 but it landed on 1,Picks up off of ground and very good at coral placement ,deepclimb takes 15 sec,Aarush v,1,0,0,0,frc2471,frc1540,frc6831,frc2915,frc4662,frc6845,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm32,qm,1,32,frc6831,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Park,0,left,"They were pretty bad, but I would have to see more to say if its a D*P.",parked,Michael,1,0,0,0,frc2471,frc1540,frc6831,frc2915,frc4662,frc6845,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm32,qm,1,32,frc2915,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,None,0,Tried to score L1?,Very slow at all stages,Parked at last second,Sam,1,0,0,0,frc2471,frc1540,frc6831,frc2915,frc4662,frc6845,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm33,qm,1,33,frc9446,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,None,0,,went right to defense,,Emmett ,1,0,0,0,frc9446,frc9430,frc1425,frc957,frc3663,frc6443,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm33,qm,1,33,frc3663,1,0,0,0,0,0,0,0,3,2,0,5,0,0,0,Park,0,"Left, tried to place twice but missed all",Extremely fast cycle times and places. Ran all L4 - station cycles before taking algae and putting it in the barge,Parked at the end,Pranav,1,0,0,0,frc9446,frc9430,frc1425,frc957,frc3663,frc6443,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm33,qm,1,33,frc6443,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Park,0,Efficient auto,very unstable elevator mechanism causing coral placement accuracy to be negatively affected,parked,Naman,1,0,0,0,frc9446,frc9430,frc1425,frc957,frc3663,frc6443,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm33,qm,1,33,frc9430,5,0,1,0,0,0,0,0,1,0,0,0,3,0,0,None,0,succesfully made one on l4,"reliable l3, but everything else is really unreliable",kept on getting l3,,1,0,0,0,frc9446,frc9430,frc1425,frc957,frc3663,frc6443,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm33,qm,1,33,frc1425,3,0,1,0,0,0,0,0,1,0,0,4,1,0,0,Park,0,,"When ejecting coral, make sure to aim toward opponents cages so that the algae doesnt get in your way. there were many times that the coral station got too congested because there were too many algae.",we were unable to climb becasue of the algae problem. Try to just aim away from where you will want to be- toward the opponents side of the feild and this wont happen. ,Michael,1,0,0,1,frc9446,frc9430,frc1425,frc957,frc3663,frc6443,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm33,qm,1,33,frc957,1,0,1,0,1,0,0,1,0,0,0,5,1,0,0,Deep Climb,0,"scored L4, missed second L4, scored L2",,,Lily Vu,1,2,0,0,frc9446,frc9430,frc1425,frc957,frc3663,frc6443,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm34,qm,1,34,frc3812,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Park,0,,Kept getting coral stuck in chassis ,,Emmett ,0,0,0,0,frc3812,frc3673,frc7034,frc9438,frc1844,frc847,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm34,qm,1,34,frc1844,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,Park,0,Left start zone,"Speedy bot, can't score well and very inefficient algae system. Only manipulated algae all game and scored in processor. Had algae stuck in bot for around 25 seconds",Parked,Pranav,1,0,0,0,frc3812,frc3673,frc7034,frc9438,frc1844,frc847,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm34,qm,1,34,frc847,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Park,0,Drove to face,"played defense entire time but not much ""customers"" at the station",park,Naman,1,0,0,0,frc3812,frc3673,frc7034,frc9438,frc1844,frc847,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm34,qm,1,34,frc3673,2,0,0,0,0,0,0,0,0,0,0,0,2,4,4,Park,0,just went a little forward,really reliable l1-2 placement. It seems like that is the only thing they are able to do,barely made it into park,Aarush V,1,0,0,0,frc3812,frc3673,frc7034,frc9438,frc1844,frc847,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm34,qm,1,34,frc7034,3,0,0,0,0,0,0,0,0,0,0,3,0,0,2,Deep Climb,0,"only has a one coral, sub par for this tier of robot. ",,,,1,0,0,0,frc3812,frc3673,frc7034,frc9438,frc1844,frc847,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm34,qm,1,34,frc9438,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,,"Kept placing GHOST CORAL game pieces, extremely wobbly elevator... Choppy driving... Gets in the way of their teammates... Wobbly robot",,Lily Vu,0,0,0,0,frc3812,frc3673,frc7034,frc9438,frc1844,frc847,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm35,qm,1,35,frc2733,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Park,0,,Dropped several coral throughout ,,Emmett,1,0,0,0,frc2733,frc2898,frc6696,frc2557,frc4043,frc5975,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm35,qm,1,35,frc4043,5,0,0,0,0,0,0,0,0,0,0,5,0,0,2,Park,0,Just leaves,Scores very fast and well. Speedy bot to run cycles but not that accurate for placement. Misses frequently due to driver not lining up well,Climbed mostly but was barely touching the ground when game ended,Pranav,1,0,0,0,frc2733,frc2898,frc6696,frc2557,frc4043,frc5975,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm35,qm,1,35,frc5975,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,Didn't even leave starting zone,got a coral stuck inside robot early on and couldn't contribute much,during endgame they just spin in circles,Naman,0,0,0,0,frc2733,frc2898,frc6696,frc2557,frc4043,frc5975,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm35,qm,1,35,frc2898,5,0,0,0,0,0,0,0,2,0,0,0,0,0,3,Park,0,moved a little bit.,"removed algea easily and really good at scoring on l1, but unable to properlly get coral without it getting coral stuck in robot",Barely made it into the barge to park,AARUSH V,1,0,0,0,frc2733,frc2898,frc6696,frc2557,frc4043,frc5975,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm35,qm,1,35,frc6696,5,0,1,0,0,0,0,75,0,0,0,3,0,0,0,None,0,"Good auto, 2 coral but missed second","very good until they got stopped for some reason. Broke down with 1:30 left and stopped everything, except for blinking the RSL. Still a top pick n my opinion. ",,Michael,1,0,0,0,frc2733,frc2898,frc6696,frc2557,frc4043,frc5975,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm35,qm,1,35,frc2557,3,0,0,0,0,0,0,0,0,0,0,1,0,0,5,None,0,"Did basically nothing during auto, just moved forward and then stopped","Did not go for alage, for coral mainly did L1 with their Graber, also had capability to go up higher levels, but that was more inconsistent. Has a good ground collect.",for endgame went and scored one more coral and did not try to climb or park,Hendrix Day,1,0,0,0,frc2733,frc2898,frc6696,frc2557,frc4043,frc5975,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm36,qm,1,36,frc1540,5,0,0,0,0,1,0,0,1,1,0,1,2,1,4,Shallow Climb,0,,,,Emmett,0,1,0,0,frc1540,frc10444,frc5970,frc6845,frc957,frc4488,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm36,qm,1,36,frc957,2,0,2,0,1,0,0,0,2,0,0,2,2,1,0,Shallow Climb,0,"Ran a 3 note auto, made 2 L4s and an L2","Very very fast cycle times, able to get multiple coral quickly. At the end, coral got stuck inside robot so removed algae instead",Shallow climbed last second,Pranav,1,0,0,0,frc1540,frc10444,frc5970,frc6845,frc957,frc4488,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm36,qm,1,36,frc4488,3,0,1,0,0,0,0,0,0,0,0,2,0,1,0,None,0,Scored well and we're about to score another,pretty efficient in coral scoring but intake was extremely tight causing difficulty in human player feeding,didn't park,Naman,1,0,0,0,frc1540,frc10444,frc5970,frc6845,frc957,frc4488,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm36,qm,1,36,frc10444,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Park,0,moved an foot,"tried to get an algae that was balanced on a coral, but spent the rest of the time trying to get an algea off of the reef.Very slow robot. Would not reccomend picking this robot",they parked,Aarush V,1,0,0,0,frc1540,frc10444,frc5970,frc6845,frc957,frc4488,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm36,qm,1,36,frc5970,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Deep Climb,0,"""at least they scored""","missed like 6 l1s throughout the match, never made one :p","I think they climbed, but I am not sure of the official ruling. ",,1,0,0,0,frc1540,frc10444,frc5970,frc6845,frc957,frc4488,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm36,qm,1,36,frc6845,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Park,0,did nothing in auto besides move forward.,Did not attempt to score was only on defense. Was partly efficient caused  couple major delays and broke up some coral. Is an good defense bot because the other half of the time missed preventing cora,"did not climb or continue to score, just parked",Hendrix Day,1,0,0,0,frc1540,frc10444,frc5970,frc6845,frc957,frc4488,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm37,qm,1,37,frc6831,1,0,0,0,2,0,0,0,3,0,0,0,1,1,2,None,0,,,,Emmett,1,1,0,0,frc6831,frc9446,frc1425,frc9438,frc847,frc3673,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm37,qm,1,37,frc847,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,Deep Climb,0,"Left start, missed L1 place",Ran decent cycles but not fast enough or accurate enough,Parked/Climbed not sure,Pranav,1,0,0,0,frc6831,frc9446,frc1425,frc9438,frc847,frc3673,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm37,qm,1,37,frc3673,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,None,0,Scored once quick,scored lower levels efficiently,failed to park,Naman,1,0,0,0,frc6831,frc9446,frc1425,frc9438,frc847,frc3673,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm37,qm,1,37,frc9446,1,0,0,0,0,0,0,5,0,0,0,0,0,0,2,Park,0,moved forward a foot,tried its best to get as many on l1 but only got 2. Would not recommend going for,Parked early on,Aarush v,1,0,0,0,frc6831,frc9446,frc1425,frc9438,frc847,frc3673,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm37,qm,1,37,frc1425,1,0,2,0,0,0,0,0,2,0,2,3,0,0,0,Deep Climb,0,,"Kept missing on a couple of select poles, DT did a good job of  switching to other poles. There was a time where we went to clear coral and then was backing up while we hit the button; I have noticed","that a couple of times when we are backing up, the placement slams into the station. This was not different this time. When we are placing, we should not be moving away from the reef or it will happen",Michael,0,1,0,0,frc6831,frc9446,frc1425,frc9438,frc847,frc3673,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm37,qm,1,37,frc9438,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,None,0,"No auto, just went forward and did not attempt anything ",played defense the whole time and was bad at it. Was only actively defending half the time and was very inificent and only was successful once,"did nothing in endgame, did not even park.",Hendrix Day,1,0,0,0,frc6831,frc9446,frc1425,frc9438,frc847,frc3673,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm38,qm,1,38,frc4662,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,None,0,,long time from pick up to scoring ,,Emmett,1,0,0,0,frc4662,frc1844,frc5975,frc6443,frc2898,frc3574,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm38,qm,1,38,frc2898,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Park,0,"Weird set up? You'll have to watch the autonomous period of the match
",trouble collecting and scoring and switched over to ineffective defense. First attempt of placement appeared to be manual and poorly aimed... No other attempts of game piece collection or scoring,,Lily Vu,1,0,0,0,frc4662,frc1844,frc5975,frc6443,frc2898,frc3574,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm38,qm,1,38,frc3574,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,None,0,Didn't leave start zone and had start placement barely on the line,went for l1 frequently and  scored pretty consistently,kept going for reef even after endgame,Naman,0,0,0,0,frc4662,frc1844,frc5975,frc6443,frc2898,frc3574,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm38,qm,1,38,frc1844,1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,Park,0,went backwards,"defended really well by 29898. really bad at scoring, so played defense",parked early and failed deep cage,Aarush Vegesna,1,0,0,0,frc4662,frc1844,frc5975,frc6443,frc2898,frc3574,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm38,qm,1,38,frc5975,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Park,0,did nothing,"One DB wheel was not working, causing them to basically do nothing during the match. ",parked,Michael,0,0,0,0,frc4662,frc1844,frc5975,frc6443,frc2898,frc3574,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm38,qm,1,38,frc6443,4,0,1,0,0,0,0,0,0,0,0,5,0,0,1,Park,0,Had a good auto where they scored once on L4 but did not attempt to do anything more ,"Their teleop was okay. They did not collect or remove alge. Could not ground collect, had to station collect. Was good at scoring coral, aimed to get L4",for endgame tried to climb but where not able to grip the cage,Hendrix Day,1,0,0,0,frc4662,frc1844,frc5975,frc6443,frc2898,frc3574,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm39,qm,1,39,frc2635,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,None,0,,,shallow climb but fell last minute ,Emmett,1,0,0,0,frc2635,frc7034,frc2557,frc2471,frc6696,frc3636,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm39,qm,1,39,frc6696,1,0,0,0,0,0,0,0,0,0,0,6,4,0,0,Park,0,"Missed L4, missed station collect",extremely smooth driving and stable elevator and coral placements. Quite satisfying to watch. ,Got two more coral cycles in and parked,Lily Vu,1,1,0,0,frc2635,frc7034,frc2557,frc2471,frc6696,frc3636,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm39,qm,1,39,frc3636,4,0,0,0,0,0,0,0,1,1,0,6,2,0,0,Park,0,Missed both coral attempts,great example of smooth cycles with cat and efficient coral placement,Parked,Naman,1,0,0,0,frc2635,frc7034,frc2557,frc2471,frc6696,frc3636,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm39,qm,1,39,frc7034,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,None,0,tried to score l4 but failed,"tried to get as many on l4, and missed 2",went for it at the 30 sec mark,Aarush V,1,0,0,0,frc2635,frc7034,frc2557,frc2471,frc6696,frc3636,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm39,qm,1,39,frc2557,1,0,0,0,0,0,0,55,2,0,0,0,0,0,5,None,0,left,"actually very fast at ground intake l1; not a bad 2nd pick. However, they stopped at about 1:00 left",,,1,0,0,0,frc2635,frc7034,frc2557,frc2471,frc6696,frc3636,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm39,qm,1,39,frc2471,4,0,0,0,0,0,0,0,0,0,0,4,1,0,2,Deep Climb,0,"their auto was ok, they were able to station collect twice and attempted to score L4 twice. They did miss both times so not perfect.","Their troop has the potential to be really good, they are really good at ground and station collect. They were inconsistent on scoring though at the beginning they missed a lot, then they made a lot ",their climb was pretty good they were able to quickly get to get to the cage and climb pretty fast.,Hendrix Day,1,2,0,0,frc2635,frc7034,frc2557,frc2471,frc6696,frc3636,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm4,qm,1,4,frc9438,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Park,0,n/a(just left start zone),"failed to intake coral because intake was very ""jittery"" and was shifting rapidly up/down.",parked and are incapable of climbing,naman,1,0,0,0,frc9438,frc3673,frc957,frc3663,frc1844,frc2635,108,35,0,0,No,No,Yes,3,3,1,0,0,14,Parked,None,DeepCage,0,0,0,0,0,0,0,1,0,0,0,32,35,3,18,0,0,blue
2025orore_qm4,qm,1,4,frc1844,1,0,0,0,0,0,1,48,1,0,0,0,0,0,0,None,0,Went backwards,"removed 1 algea, tried to get a coral from dispenser, but failed. Went to opposite side to defense, but just stoped. Overall very discombobulated ",frozen,AARUSH,0,0,0,0,frc9438,frc3673,frc957,frc3663,frc1844,frc2635,108,35,0,0,No,No,Yes,3,3,1,0,0,14,Parked,None,DeepCage,0,0,0,0,0,0,0,1,0,0,0,32,35,3,18,0,0,blue
2025orore_qm4,qm,1,4,frc2635,5,0,0,0,0,0,1,0,1,0,3,0,0,0,0,Deep Climb,0,left but nothing else,Started by going immediately to other side and did lots of pinning then started to put algae in processer,Started 30 sec early was able to deep climb,Ave wilson,1,0,0,0,frc9438,frc3673,frc957,frc3663,frc1844,frc2635,108,35,0,0,No,No,Yes,3,3,1,0,0,14,Parked,None,DeepCage,0,0,0,0,0,0,0,1,0,0,0,32,35,3,18,0,0,blue
2025orore_qm4,qm,1,4,frc3673,3,0,0,0,0,0,0,32,0,0,0,0,0,2,0,Park,0,"Very fast, has an auto to place in L1 face 4","Very fast robot, accurate collect but not so accurate place. Attempted to place in L1 and L2 only, missed L1 frequently. Froze for 30 seconds, came back just before endgame",Parked,Pranav,1,0,0,0,frc9438,frc3673,frc957,frc3663,frc1844,frc2635,108,35,2,14,Yes,Yes,Yes,9,23,0,0,0,6,Parked,Parked,Parked,0,0,0,0,0,0,2,4,0,20,71,85,108,0,8,0,1,blue
2025orore_qm4,qm,1,4,frc957,4,0,1,0,0,0,0,0,0,0,0,5,2,1,0,Deep Climb,0,Auto missed going sll the way to collect with like 7 secs left.,"Got some defense, but even with no defense kinda bad at intaking coral. Very good bot. ","Went up with like 1 second left, only 80% sure they got it. ",Michael,1,0,0,0,frc9438,frc3673,frc957,frc3663,frc1844,frc2635,108,35,2,14,Yes,Yes,Yes,9,23,0,0,0,6,Parked,Parked,Parked,0,0,0,0,0,0,2,4,0,20,71,85,108,0,8,0,1,blue
2025orore_qm4,qm,1,4,frc3663,2,0,1,0,0,0,0,0,2,0,0,2,2,1,5,Park,0,missed preload,missed 2,ran out of time,Aa,1,0,0,0,frc9438,frc3673,frc957,frc3663,frc1844,frc2635,108,35,2,14,Yes,Yes,Yes,9,23,0,0,0,6,Parked,Parked,Parked,0,0,0,0,0,0,2,4,0,20,71,85,108,0,8,0,1,blue
2025orore_qm40,qm,1,40,frc3812,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Park,0,,,,Emmett ,0,0,0,0,frc3812,frc4043,frc9430,frc3663,frc2733,frc2915,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm40,qm,1,40,frc2733,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,Park,0,Just left start zone,Moves fast but collection and place are very inaccurate and inconsistent. Unable to grab coral from station always and placing is difficult. Scored only on L4,Parked,Pranav,1,0,0,0,frc3812,frc4043,frc9430,frc3663,frc2733,frc2915,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm40,qm,1,40,frc2915,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Park,0,Drove towards station but ran out of time,Very slow elevator causing both difficulty in functionality particularly scoring,attempted to climb however robot was partly touching the ground,Naman,1,0,0,0,frc3812,frc4043,frc9430,frc3663,frc2733,frc2915,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025orore_qm40,qm,1,40,frc4043,3,0,0,0,0,0,0,79,0,0,0,1,0,2,0,Park,0,went to the reef,"frozen for the majority of the match, but got one on l4 and 2 on l2",parked last second,aarush v,1,0,0,0,frc3812,frc4043,frc9430,frc3663,frc2733,frc2915,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
